trade_date,equity,cash,holding_value
2024-11-11,725928.7144352614,107508.44400147599,618420.2704337854
2024-11-12,720101.4095346266,107508.44400147599,612592.9655331507
2024-11-13,723734.8934530292,107508.44400147599,616226.4494515533
2024-11-14,714246.6307173795,107508.44400147599,606738.1867159035
2024-11-15,707791.9016471717,107508.44400147599,600283.4576456957
2024-11-18,710551.0476175806,149446.27724570376,561104.7703718769
2024-11-19,716639.5578082429,149446.27724570376,567193.2805625391
2024-11-20,716395.2071144186,149446.27724570376,566948.9298687149
2024-11-21,716908.8077841649,149446.27724570376,567462.5305384612
2024-11-22,697828.0882942708,149446.27724570376,548381.8110485671
2024-11-25,699555.3965830869,149446.27724570376,550109.1193373832
2024-11-26,699150.0065289462,149446.27724570376,549703.7292832425
2024-11-27,707416.0806028785,149446.27724570376,557969.8033571747
2024-11-28,706540.4490846944,149446.27724570376,557094.1718389906
2024-11-29,711337.4351467263,149446.27724570376,561891.1579010226
2024-12-02,715200.2108684372,109581.8504157225,605618.3604527147
2024-12-03,717942.9770560089,109581.8504157225,608361.1266402864
2024-12-04,711827.8913371334,109581.8504157225,602246.0409214109
2024-12-05,710806.0445699512,109581.8504157225,601224.1941542288
2024-12-06,716169.0735273288,109581.8504157225,606587.2231116063
2024-12-09,712660.69291782,109581.8504157225,603078.8425020975
2024-12-10,713371.3074182718,109581.8504157225,603789.4570025493
2024-12-11,716959.8621167622,109581.8504157225,607378.0117010397
2024-12-12,718850.2343385811,109581.8504157225,609268.3839228586
2024-12-13,706151.9990249546,109581.8504157225,596570.1486092322
2024-12-16,702733.8591308433,95156.97840445972,607576.8807263835
2024-12-17,703244.4111001445,95156.97840445972,608087.4326956847
2024-12-18,703987.5026507704,95156.97840445972,608830.5242463106
2024-12-19,700161.8704022702,95156.97840445972,605004.8919978105
2024-12-20,697355.9810587303,95156.97840445972,602199.0026542705
2024-12-23,694557.7977926733,95156.97840445972,599400.8193882137
2024-12-24,702020.9689791834,95156.97840445972,606863.9905747237
2024-12-25,699048.8968987498,95156.97840445972,603891.91849429
2024-12-26,699469.2921680121,95156.97840445972,604312.3137635523
2024-12-27,698818.9260099193,95156.97840445972,603661.9476054595
2024-12-30,703930.738624887,444081.10227850697,259849.63634637996
2024-12-31,703080.5464774121,444081.10227850697,258999.44419890517
2025-01-02,697515.6524212137,444081.10227850697,253434.55014270666
2025-01-03,695119.6563692393,444081.10227850697,251038.55409073233
2025-01-06,695119.6563692393,444081.10227850697,251038.55409073233
2025-01-07,694037.5936360896,444081.10227850697,249956.49135758262
2025-01-08,693573.8524647397,444081.10227850697,249492.75018623276
2025-01-09,690173.0838748406,444081.10227850697,246091.98159633367
2025-01-10,687622.5074324163,444081.10227850697,243541.40515390932
2025-01-13,685463.235790377,685463.235790377,0.0
2025-01-14,685463.235790377,685463.235790377,0.0
2025-01-15,685463.235790377,685463.235790377,0.0
2025-01-16,685463.235790377,685463.235790377,0.0
2025-01-17,685463.235790377,685463.235790377,0.0
2025-01-20,685463.235790377,685463.235790377,0.0
2025-01-21,685463.235790377,685463.235790377,0.0
2025-01-22,685463.235790377,685463.235790377,0.0
2025-01-23,685463.235790377,685463.235790377,0.0
2025-01-24,685463.235790377,685463.235790377,0.0
2025-01-27,685463.235790377,685463.235790377,0.0
2025-02-05,685463.235790377,685463.235790377,0.0
2025-02-06,685463.235790377,685463.235790377,0.0
2025-02-07,685463.235790377,685463.235790377,0.0
2025-02-10,685463.235790377,685463.235790377,0.0
2025-02-11,685463.235790377,685463.235790377,0.0
2025-02-12,685463.235790377,685463.235790377,0.0
2025-02-13,685463.235790377,685463.235790377,0.0
2025-02-14,685463.235790377,685463.235790377,0.0
2025-02-17,685463.235790377,685463.235790377,0.0
2025-02-18,685463.235790377,685463.235790377,0.0
2025-02-19,685463.235790377,685463.235790377,0.0
2025-02-20,685463.235790377,685463.235790377,0.0
2025-02-21,685463.235790377,685463.235790377,0.0
2025-02-24,685360.447150854,342731.6487410341,342628.79840981995
2025-02-25,684078.1537436317,342731.6487410341,341346.5050025976
2025-02-26,690489.6207797437,342731.6487410341,347757.9720387095
2025-02-27,691771.9141869659,342731.6487410341,349040.2654459319
2025-02-28,680231.2735219646,342731.6487410341,337499.62478093046
2025-03-03,690489.6207797437,342731.6487410341,347757.9720387095
2025-03-04,685873.364513743,342731.6487410341,343141.71577270894
2025-03-05,686129.8231951874,342731.6487410341,343398.17445415334
2025-03-06,691515.4555055215,342731.6487410341,348783.8067644874
2025-03-07,687412.1166024099,342731.6487410341,344680.4678613758
2025-03-10,688591.6213580699,0.021548474673181772,688591.5998095953
2025-03-11,693928.6580741621,0.021548474673181772,693928.6365256874
2025-03-12,689536.5875555697,0.021548474673181772,689536.566007095
2025-03-13,685291.9883750132,0.021548474673181772,685291.9668265386
2025-03-14,705078.9863371842,0.021548474673181772,705078.9647887095
2025-03-17,702112.3312013703,0.021548474673181772,702112.3096528957
2025-03-18,701975.6557655144,0.021548474673181772,701975.6342170397
2025-03-19,702443.1716358574,0.021548474673181772,702443.1500873828
2025-03-20,697127.5717160864,0.021548474673181772,697127.5501676117
2025-03-21,680934.2879676777,0.021548474673181772,680934.266419203
2025-03-24,683438.0597359289,204972.46739994411,478465.59233598475
2025-03-25,682585.6276375933,204972.46739994411,477613.1602376492
2025-03-26,684502.4822722471,204972.46739994411,479530.01487230294
2025-03-27,687652.7672850387,204972.46739994411,482680.29988509463
2025-03-28,683795.3315444473,204972.46739994411,478822.86414450326
2025-03-31,678087.7502366492,204972.46739994411,473115.2828367051
2025-04-01,680295.1676123745,204972.46739994411,475322.7002124304
2025-04-02,679073.6004698785,204972.46739994411,474101.13306993444
2025-04-03,682793.1477291714,204972.46739994411,477820.68032922735
2025-04-07,660974.3554928405,220314.41331595613,440659.94217688445
2025-04-08,677499.1033244736,220314.41331595613,457184.69000851753
2025-04-09,684109.002457127,220314.41331595613,463794.58914117084
2025-04-10,684659.8273848481,220314.41331595613,464345.41406889196
2025-04-11,679702.4030353581,220314.41331595613,459387.989719402
2025-04-14,677499.1033244736,220314.41331595613,457184.69000851753
2025-04-15,678049.9282521948,220314.41331595613,457735.51493623864
2025-04-16,679702.4030353581,220314.41331595613,459387.989719402
2025-04-17,681905.7027462425,220314.41331595613,461591.2894302864
2025-04-18,678600.753179916,220314.41331595613,458286.33986395976
2025-04-21,675846.6285413103,220314.41331595613,455532.21522535424
2025-04-22,676948.2783967527,220314.41331595613,456633.8650807965
2025-04-23,673643.3288304259,220314.41331595613,453328.9155144698
2025-04-24,673092.5039027049,220314.41331595613,452778.09058674873
2025-04-25,671990.8540472626,220314.41331595613,451676.4407313065
2025-04-28,670338.3792640993,220314.41331595613,450023.96594814316
2025-04-29,669236.7294086572,220314.41331595613,448922.316092701
2025-04-30,670338.3792640993,220314.41331595613,450023.96594814316
2025-05-06,671434.3660975839,201432.0104352789,470002.35566230497
2025-05-07,672008.239547721,201432.0104352789,470576.22911244206
2025-05-08,673155.9864479952,201432.0104352789,471723.9760127163
2025-05-09,673729.8598981324,201432.0104352789,472297.84946285345
2025-05-12,673729.8598981324,201432.0104352789,472297.84946285345
2025-05-13,673729.8598981324,201432.0104352789,472297.84946285345
2025-05-14,679468.5943995035,201432.0104352789,478036.5839642247
2025-05-15,678320.8474992294,201432.0104352789,476888.8370639504
2025-05-16,673729.8598981324,201432.0104352789,472297.84946285345
2025-05-19,670609.0053290906,301746.4263542817,368862.5789748089
2025-05-20,671082.3612212623,301746.4263542817,369335.9348669806
2025-05-21,674514.1914395073,301746.4263542817,372767.7650852255
2025-05-22,674632.5304125502,301746.4263542817,372886.1040582685
2025-05-23,671319.0391673483,301746.4263542817,369572.6128130665
2025-05-26,669425.6155986614,301746.4263542817,367679.18924437964
2025-05-27,668005.5479221463,301746.4263542817,366259.1215678645
2025-05-28,668597.2427873609,301746.4263542817,366850.81643307913
2025-05-29,669543.9545717043,301746.4263542817,367797.52821742254
2025-05-30,671200.7001943053,301746.4263542817,369454.27384002355
2025-06-03,672590.7888084401,201786.23935766384,470804.5494507763
2025-06-04,673792.5872754492,201786.23935766384,472006.3479177853
2025-06-05,671088.5407246789,201786.23935766384,469302.30136701505
2025-06-06,671088.5407246789,201786.23935766384,469302.30136701505
2025-06-09,671689.4399581833,201786.23935766384,469903.20060051954
2025-06-10,672440.564000064,201786.23935766384,470654.3246424002
2025-06-11,673792.5872754492,201786.23935766384,472006.3479177853
2025-06-12,673492.1376586969,201786.23935766384,471705.89830103307
2025-06-13,671238.765533055,201786.23935766384,469452.52617539116
2025-06-16,672133.4362436807,224040.02665480625,448093.40958887443
2025-06-17,672562.7815738521,224040.02665480625,448522.75491904584
2025-06-18,673135.2420140806,224040.02665480625,449095.21535927436
2025-06-19,671131.6304732808,224040.02665480625,447091.60381847457
2025-06-20,673421.4722341949,224040.02665480625,449381.44557938864
2025-06-23,675281.9686649375,224040.02665480625,451241.9420101313
2025-06-24,675854.4291051661,224040.02665480625,451814.40245035983
2025-06-25,678144.2708660802,224040.02665480625,454104.2442112739
2025-06-26,679146.07663648,224040.02665480625,455106.04998167383
2025-06-27,675425.0837749947,224040.02665480625,451385.05712018843
2025-06-30,675007.221639306,214735.79913664795,460271.42250265816
2025-07-01,677569.6713674298,214735.79913664795,462833.8722307818
2025-07-02,679974.208882802,214735.79913664795,465238.4097461541
2025-07-03,681828.9410624449,214735.79913664795,467093.141925797
2025-07-04,680462.5176789379,214735.79913664795,465726.71854228986
2025-07-07,679177.1900087688,214735.79913664795,464441.3908721208
2025-07-08,681740.5956372368,214735.79913664795,467004.7965005889
2025-07-09,680497.955555875,214735.79913664795,465762.156419227
2025-07-10,683771.955786821,214735.79913664795,469036.156650173
2025-07-11,684639.7567204287,214735.79913664795,469903.95758378075
2025-07-14,686961.0626609855,0.019326221896335483,686961.0433347636
2025-07-15,681187.511587093,0.019326221896335483,681187.4922608711
2025-07-16,681091.5151046324,0.019326221896335483,681091.4957784105
2025-07-17,686391.2826045093,0.019326221896335483,686391.2632782874
2025-07-18,694032.0342471997,0.019326221896335483,694032.0149209778
2025-07-21,701839.2823851346,0.019326221896335483,701839.2630589127
2025-07-22,713206.4845873744,0.019326221896335483,713206.4652611525
2025-07-23,709593.9017773536,0.019326221896335483,709593.8824511317
2025-07-24,723620.3431004041,0.019326221896335483,723620.3237741822
2025-07-25,721768.0882796254,0.019326221896335483,721768.0689534035
2025-07-28,720350.4634074271,7683.8819757822785,712666.5814316447
2025-07-29,725280.8195516579,7683.8819757822785,717596.9375758757
2025-07-30,721223.018463348,7683.8819757822785,713539.1364875658
2025-07-31,710788.0206755504,7683.8819757822785,703104.1386997681
2025-08-01,706834.6170584103,7683.8819757822785,699150.735082628
2025-08-04,660934.4894806361,7683.8819757822785,653250.6075048537
2025-08-05,664364.6647316932,7683.8819757822785,656680.782755911
2025-08-06,668853.8121602961,7683.8819757822785,661169.9301845138
2025-08-07,671752.7349760572,7683.8819757822785,664068.8530002749
2025-08-08,664224.2256095018,7683.8819757822785,656540.3436337195
2025-08-11,666245.7698514434,88715.60218447122,577530.1676669721
2025-08-12,676507.475152922,88715.60218447122,587791.8729684508
2025-08-13,678388.6402193261,88715.60218447122,589673.0380348549
2025-08-14,678965.556853481,88715.60218447122,590249.9546690098
2025-08-15,685584.1133416919,88715.60218447122,596868.5111572207
2025-08-18,692974.6946228251,88715.60218447122,604259.0924383539
2025-08-19,687300.4450840519,88715.60218447122,598584.8428995807
2025-08-20,702854.1119440782,88715.60218447122,614138.509759607
2025-08-21,701902.3561621692,88715.60218447122,613186.753977698
2025-08-22,735482.6692477237,88715.60218447122,646767.0670632524
2025-08-25,742553.6813002767,14495.104640602542,728058.576659674
2025-08-26,739201.938084669,14495.104640602542,724706.8334440663
2025-08-27,727212.4631141447,14495.104640602542,712717.3584735421
2025-08-28,730154.855446172,14495.104640602542,715659.7508055693
2025-08-29,745110.5541871125,14495.104640602542,730615.44954651
2025-09-01,748606.4809264834,14495.104640602542,734111.3762858809
2025-09-02,746705.6749072932,14495.104640602542,732210.5702666906
2025-09-03,742423.7876516865,14495.104640602542,727928.6830110839
2025-09-04,740479.9973835361,14495.104640602542,725984.8927429335
2025-09-05,773031.2595756324,14495.104640602542,758536.1549350299
2025-09-08,787063.62279601,11282.961029243394,775780.6617667666
2025-09-09,784902.9811051439,11282.961029243394,773620.0200759005
2025-09-10,778696.4267580411,11282.961029243394,767413.4657287977
2025-09-11,786408.1043716345,11282.961029243394,775125.1433423911
2025-09-12,782423.6080303135,11282.961029243394,771140.6470010701
2025-09-15,791734.0975358733,11282.961029243394,780451.1365066299
2025-09-16,794846.2248636162,11282.961029243394,783563.2638343727
2025-09-17,805960.095753107,11282.961029243394,794677.1347238636
2025-09-18,794135.2352008759,11282.961029243394,782852.2741716325
2025-09-19,798088.2931482465,11282.961029243394,786805.332119003
2025-09-22,795844.3737978818,1024.7817319036694,794819.5920659781
2025-09-23,796748.9862864531,1024.7817319036694,795724.2045545494
2025-09-24,811100.2756656051,1024.7817319036694,810075.4939337014
2025-09-25,811319.3872107115,1024.7817319036694,810294.6054788078
2025-09-26,804088.1272696556,1024.7817319036694,803063.3455377519
2025-09-29,824664.6123512789,1024.7817319036694,823639.8306193752
2025-09-30,836846.6836866477,1024.7817319036694,835821.901954744
2025-10-09,850295.8933803048,127507.76532572188,722788.128054583
2025-10-10,824605.0668067876,127507.76532572188,697097.3014810657
2025-10-13,824183.7149430534,127507.76532572188,696675.9496173316
2025-10-14,809821.7093831436,127507.76532572188,682313.9440574218
2025-10-15,820176.3316243931,127507.76532572188,692668.5662986713
2025-10-16,820528.9560089814,127507.76532572188,693021.1906832596
2025-10-17,801950.404736273,127507.76532572188,674442.6394105512
2025-10-20,804591.7752805416,107152.33197114864,697439.443309393
2025-10-21,808717.8639101934,107152.33197114864,701565.5319390448
2025-10-22,801289.1546062892,107152.33197114864,694136.8226351406
2025-10-23,807417.0365589021,107152.33197114864,700264.7045877535
2025-10-24,808473.6432471541,107152.33197114864,701321.3112760055
2025-10-27,812331.6306786175,107152.33197114864,705179.2987074689
2025-10-28,810430.2086690818,107152.33197114864,703277.8766979332
2025-10-29,824706.297026165,107152.33197114864,717553.9650550163
2025-10-30,824891.4748335889,107152.33197114864,717739.1428624403
2025-10-31,826383.5292505088,107152.33197114864,719231.1972793601
2025-11-03,823453.7423094553,0.03656840662006289,823453.7057410487
2025-11-04,814023.2647242798,0.03656840662006289,814023.2281558731
2025-11-05,810572.5499263048,0.03656840662006289,810572.5133578982
2025-11-06,825403.478679248,0.03656840662006289,825403.4421108414
2025-11-07,817839.5508444611,0.03656840662006289,817839.5142760545
2025-11-10,822599.5873945855,0.03656840662006289,822599.5508261789
2025-11-11,814302.5120110827,0.03656840662006289,814302.4754426761
2025-11-12,815770.0520658019,0.03656840662006289,815770.0154973953
2025-11-13,820966.4970757825,0.03656840662006289,820966.4605073759
2025-11-14,805388.8139806107,0.03656840662006289,805388.7774122041
2025-11-17,806814.7287268974,322658.87324228114,484155.8554846163
2025-11-18,806565.2972115616,322658.87324228114,483906.4239692804
2025-11-19,804769.120941693,322658.87324228114,482110.24769941176
2025-11-20,802246.3727004245,322658.87324228114,479587.4994581434
2025-11-21,797421.1736511264,322658.87324228114,474762.30040884536
2025-11-24,797292.7521397138,322658.87324228114,474633.87889743276
2025-11-25,798481.6415521989,322658.87324228114,475822.7683099177
2025-11-26,797267.0678374313,322658.87324228114,474608.19459515024
2025-11-27,797292.7521397138,322658.87324228114,474633.87889743276
2025-11-28,799978.742592074,322658.87324228114,477319.86934979283
2025-12-01,798903.1784628542,121649.66778217035,677253.5106806839
2025-12-02,796035.2286998334,121649.66778217035,674385.560917663
2025-12-03,793990.2896751653,121649.66778217035,672340.621892995
2025-12-04,791088.4531460683,121649.66778217035,669438.7853638979
2025-12-05,795029.083244574,121649.66778217035,673379.4154624037
2025-12-08,795390.2729836864,121649.66778217035,673740.6052015161
2025-12-09,791803.5096755854,121649.66778217035,670153.8418934151
2025-12-10,787697.6992041065,121649.66778217035,666048.0314219361
2025-12-11,782700.4345608623,121649.66778217035,661050.7667786919
2025-12-12,784971.6382887977,121649.66778217035,663321.9705066273
2025-12-15,786503.1423166038,393210.82476083585,393292.3175557679
2025-12-16,780052.2554770943,393210.82476083585,386841.4307162584
2025-12-17,784510.4850498304,393210.82476083585,391299.66028899455
2025-12-18,784970.3290344704,393210.82476083585,391759.5042736345
2025-12-19,787754.4993667591,393210.82476083585,394543.6746059233
2025-12-22,790212.7504536437,393210.82476083585,397001.9256928079
2025-12-23,791456.786284721,393210.82476083585,398245.9615238851
2025-12-24,793447.8721678872,393210.82476083585,400237.0474070514
2025-12-25,792194.9437341248,393210.82476083585,398984.1189732889
2025-12-26,799065.3899967121,393210.82476083585,405854.56523587625
2025-12-29,789929.94296628,123885.39039133274,666044.5525749472
2025-12-30,793540.9480181576,123885.39039133274,669655.5576268248
2025-12-31,787778.3248799492,123885.39039133274,663892.9344886165
2026-01-05,802190.9305579029,123885.39039133274,678305.5401665702
2026-01-06,807721.2143334148,123885.39039133274,683835.823942082
2026-01-07,809042.6765204021,123885.39039133274,685157.2861290693
2026-01-08,809780.8540681279,123885.39039133274,685895.4636767951
2026-01-09,817990.3492122109,123885.39039133274,694104.9588208781
2026-01-12,841338.9617931464,126196.4144852412,715142.5473079053
2026-01-13,829735.8281381134,126196.4144852412,703539.4136528722
2026-01-14,834462.6151235754,126196.4144852412,708266.2006383343
2026-01-15,834017.0760707682,126196.4144852412,707820.661585527
2026-01-16,833758.1480577457,126196.4144852412,707561.7335725045
2026-01-19,831343.426138431,126196.4144852412,705147.0116531898
2026-01-20,825261.7349434907,126196.4144852412,699065.3204582495
2026-01-21,831084.4981254083,126196.4144852412,704888.0836401671
2026-01-22,837021.5553738727,126196.4144852412,710825.1408886316
2026-01-23,836208.6128481858,126196.4144852412,710012.1983629446
2026-01-26,833099.5055142691,534405.4696023708,298694.03591189836
2026-01-27,829577.1701851194,534405.4696023708,295171.70058274857
2026-01-28,828872.7031192894,534405.4696023708,294467.23351691867
2026-01-29,828168.2360534593,534405.4696023708,293762.76645108865
2026-01-30,826759.3019217995,534405.4696023708,292353.83231942885
2026-02-02,823941.4336584797,534405.4696023708,289535.964056109
2026-02-03,825585.1901454163,534405.4696023708,291179.72054304555
2026-02-04,829342.3478298427,534405.4696023708,294936.87822747196
2026-02-05,826054.8348559695,534405.4696023708,291649.36525359884
2026-02-06,826759.3019217995,534405.4696023708,292353.83231942885
2026-02-09,828549.6110406643,828549.6110406643,0.0
2026-02-10,828549.6110406643,828549.6110406643,0.0
2026-02-11,828549.6110406643,828549.6110406643,0.0
2026-02-12,828549.6110406643,828549.6110406643,0.0
2026-02-13,828549.6110406643,828549.6110406643,0.0
2026-02-24,828549.6110406643,828549.6110406643,0.0
2026-02-25,828549.6110406643,828549.6110406643,0.0
2026-02-26,828549.6110406643,828549.6110406643,0.0
2026-02-27,828549.6110406643,828549.6110406643,0.0
2026-03-02,828338.3942738941,124282.5050401449,704055.8892337492
2026-03-03,809932.4619796554,124282.5050401449,685649.9569395105
2026-03-04,804402.9318350082,124282.5050401449,680120.4267948633
2026-03-05,810018.4518915444,124282.5050401449,685735.9468513995
2026-03-06,809491.8299730065,124282.5050401449,685209.3249328616
2026-03-09,803590.5733942771,124282.5050401449,679308.0683541322
2026-03-10,810427.4532477848,124282.5050401449,686144.9482076399
2026-03-11,809697.2208550604,124282.5050401449,685414.7158149155
2026-03-12,810160.2784246336,124282.5050401449,685877.7733844887
2026-03-13,805915.5209018487,124282.5050401449,681633.0158617038
2026-03-16,811463.6877843076,365114.2998877587,446349.3878965489
2026-03-17,807983.902451381,365114.2998877587,442869.6025636223
2026-03-18,806244.0097849176,365114.2998877587,441129.7098971589
2026-03-19,807448.5508617,365114.2998877587,442334.25097394123
2026-03-20,806244.0097849176,365114.2998877587,441129.7098971589
2026-03-23,797946.0601448619,365114.2998877587,432831.7602571032
2026-03-24,802630.3865545708,365114.2998877587,437516.0866668121
2026-03-25,800890.4938881074,365114.2998877587,435776.19400034874
2026-03-26,802496.5486571505,365114.2998877587,437382.2487693918
2026-03-27,802362.7107597303,365114.2998877587,437248.4108719716
2026-03-30,806608.5983651828,241993.66812401143,564614.9302411714
2026-03-31,798393.5281464572,241993.66812401143,556399.8600224457
2026-04-01,796682.0551842225,241993.66812401143,554688.3870602112
2026-04-02,799591.5592200214,241993.66812401143,557597.8910960099
2026-04-03,792403.3727786362,241993.66812401143,550409.7046546248
2026-04-07,794457.1403333177,241993.66812401143,552463.4722093063
2026-04-08,794285.9930370941,241993.66812401143,552292.3249130828
2026-04-09,791718.7835937424,241993.66812401143,549725.115469731
2026-04-10,792745.667371083,241993.66812401143,550751.9992470717
2026-04-13,793566.8657631176,357086.09364440734,436480.7721187102
2026-04-14,793566.8657631176,357086.09364440734,436480.7721187102
2026-04-15,795869.1223954533,357086.09364440734,438783.028751046
2026-04-16,796410.8298383559,357086.09364440734,439324.73619394854
2026-04-17,792889.7314594894,357086.09364440734,435803.6378150821
2026-04-20,793837.7194845688,357086.09364440734,436751.6258401615
2026-04-21,799254.7939135941,357086.09364440734,442168.70026918675
2026-04-22,799796.5013564967,357086.09364440734,442710.4077120893
2026-04-23,803046.7460139118,357086.09364440734,445960.65236950445
2026-04-24,801286.1968244786,357086.09364440734,444200.1031800712
2026-04-27,800452.9758914072,163260.83619279563,637192.1396986116
2026-04-28,798225.7280978648,163260.83619279563,634964.8919050691
2026-04-29,803360.731865924,163260.83619279563,640099.8956731283
2026-04-30,812402.0404684339,163260.83619279563,649141.2042756382
2026-05-06,825412.6634412381,163260.83619279563,662151.8272484425
2026-05-07,829470.193758645,163260.83619279563,666209.3575658493
2026-05-08,826089.5279388152,163260.83619279563,662828.6917460195
