trade_date,etf_code,shares,close,weight
2023-11-03,CASH,0.0,1.0,1.0
2023-11-06,CASH,0.0,1.0,1.0
2023-11-07,CASH,0.0,1.0,1.0
2023-11-08,CASH,0.0,1.0,1.0
2023-11-09,CASH,0.0,1.0,1.0
2023-11-10,CASH,0.0,1.0,1.0
2023-11-13,CASH,0.0,1.0,1.0
2023-11-14,CASH,0.0,1.0,1.0
2023-11-15,CASH,0.0,1.0,1.0
2023-11-16,CASH,0.0,1.0,1.0
2023-11-17,CASH,0.0,1.0,1.0
2023-11-20,CASH,0.0,1.0,1.0
2023-11-21,CASH,0.0,1.0,1.0
2023-11-22,CASH,0.0,1.0,1.0
2023-11-23,CASH,0.0,1.0,1.0
2023-11-24,CASH,0.0,1.0,1.0
2023-11-27,CASH,0.0,1.0,1.0
2023-11-28,CASH,0.0,1.0,1.0
2023-11-29,CASH,0.0,1.0,1.0
2023-11-30,CASH,0.0,1.0,1.0
2023-12-01,CASH,0.0,1.0,1.0
2023-12-04,CASH,0.0,1.0,1.0
2023-12-05,CASH,0.0,1.0,1.0
2023-12-06,CASH,0.0,1.0,1.0
2023-12-07,CASH,0.0,1.0,1.0
2023-12-08,CASH,0.0,1.0,1.0
2023-12-11,CASH,0.0,1.0,1.0
2023-12-12,CASH,0.0,1.0,1.0
2023-12-13,CASH,0.0,1.0,1.0
2023-12-14,CASH,0.0,1.0,1.0
2023-12-15,CASH,0.0,1.0,1.0
2023-12-18,CASH,0.0,1.0,1.0
2023-12-19,CASH,0.0,1.0,1.0
2023-12-20,CASH,0.0,1.0,1.0
2023-12-21,CASH,0.0,1.0,1.0
2023-12-22,CASH,0.0,1.0,1.0
2023-12-25,CASH,0.0,1.0,1.0
2023-12-26,CASH,0.0,1.0,1.0
2023-12-27,CASH,0.0,1.0,1.0
2023-12-28,CASH,0.0,1.0,1.0
2023-12-29,CASH,0.0,1.0,1.0
2024-01-02,CASH,0.0,1.0,1.0
2024-01-03,CASH,0.0,1.0,1.0
2024-01-04,CASH,0.0,1.0,1.0
2024-01-05,CASH,0.0,1.0,1.0
2024-01-08,CASH,0.0,1.0,1.0
2024-01-09,CASH,0.0,1.0,1.0
2024-01-10,CASH,0.0,1.0,1.0
2024-01-11,CASH,0.0,1.0,1.0
2024-01-12,CASH,0.0,1.0,1.0
2024-01-15,CASH,0.0,1.0,1.0
2024-01-16,CASH,0.0,1.0,1.0
2024-01-17,CASH,0.0,1.0,1.0
2024-01-18,CASH,0.0,1.0,1.0
2024-01-19,CASH,0.0,1.0,1.0
2024-01-22,CASH,0.0,1.0,1.0
2024-01-23,CASH,0.0,1.0,1.0
2024-01-24,CASH,0.0,1.0,1.0
2024-01-25,CASH,0.0,1.0,1.0
2024-01-26,CASH,0.0,1.0,1.0
2024-01-29,CASH,0.0,1.0,1.0
2024-01-30,CASH,0.0,1.0,1.0
2024-01-31,CASH,0.0,1.0,1.0
2024-02-01,CASH,0.0,1.0,1.0
2024-02-02,CASH,0.0,1.0,1.0
2024-02-05,CASH,0.0,1.0,1.0
2024-02-06,CASH,0.0,1.0,1.0
2024-02-07,CASH,0.0,1.0,1.0
2024-02-08,CASH,0.0,1.0,1.0
2024-02-19,CASH,0.0,1.0,1.0
2024-02-20,CASH,0.0,1.0,1.0
2024-02-21,CASH,0.0,1.0,1.0
2024-02-22,CASH,0.0,1.0,1.0
2024-02-23,CASH,0.0,1.0,1.0
2024-02-26,CASH,0.0,1.0,1.0
2024-02-27,CASH,0.0,1.0,1.0
2024-02-28,CASH,0.0,1.0,1.0
2024-02-29,CASH,0.0,1.0,1.0
2024-03-01,CASH,0.0,1.0,1.0
2024-03-04,515220.SH,358007.34313669725,2.714,0.999999909973
2024-03-05,515220.SH,358007.34313669725,2.702,0.9999999095731762
2024-03-06,515220.SH,358007.34313669725,2.723,0.9999999102705552
2024-03-07,515220.SH,358007.34313669725,2.749,0.9999999111192149
2024-03-08,515220.SH,358007.34313669725,2.72,0.999999910171589
2024-03-11,515220.SH,358007.34313669725,2.64,0.9999999074495162
2024-03-12,515220.SH,358007.34313669725,2.558,0.9999999044826909
2024-03-13,515220.SH,358007.34313669725,2.542,0.9999999038814805
2024-03-14,515220.SH,358007.34313669725,2.556,0.9999999044079513
2024-03-15,515220.SH,358007.34313669725,2.52,0.9999999030423508
2024-03-18,512400.SH,859393.64138381,1.035,0.999999909973
2024-03-19,512400.SH,859393.64138381,1.028,0.9999999093599758
2024-03-20,512400.SH,859393.64138381,1.027,0.9999999092717188
2024-03-21,512400.SH,859393.64138381,1.031,0.9999999096237198
2024-03-22,512400.SH,859393.64138381,1.005,0.9999999072856272
2024-03-25,512400.SH,859393.64138381,1.011,0.9999999078358608
2024-03-26,512400.SH,859393.64138381,1.009,0.9999999076531767
2024-03-27,512400.SH,859393.64138381,0.995,0.9999999063538245
2024-03-28,512400.SH,859393.64138381,1.013,0.9999999080178236
2024-03-29,512400.SH,859393.64138381,1.047,0.9999999110048281
2024-04-01,512400.SH,859393.64138381,1.067,0.9999999126729661
2024-04-02,512400.SH,859393.64138381,1.078,0.9999999135640583
2024-04-03,512400.SH,859393.64138381,1.114,0.99999991635732
2024-04-08,512400.SH,859393.64138381,1.111,0.9999999161314622
2024-04-09,512400.SH,859393.64138381,1.115,0.9999999164323359
2024-04-10,512400.SH,859393.64138381,1.122,0.9999999169537027
2024-04-11,512400.SH,859393.64138381,1.119,0.9999999167310585
2024-04-12,512400.SH,859393.64138381,1.13,0.9999999175416411
2024-04-15,512400.SH,859393.64138381,1.129,0.9999999174686044
2024-04-16,512400.SH,859393.64138381,1.08,0.9999999137241248
2024-04-17,512400.SH,859393.64138381,1.103,0.9999999155231682
2024-04-18,512400.SH,859393.64138381,1.118,0.9999999166565783
2024-04-19,512400.SH,859393.64138381,1.111,0.9999999161314622
2024-04-22,512400.SH,859393.64138381,1.086,0.999999914200787
2024-04-23,512400.SH,859393.64138381,1.037,0.9999999101466298
2024-04-24,512400.SH,859393.64138381,1.047,0.9999999110048281
2024-04-25,512400.SH,859393.64138381,1.057,0.999999911846788
2024-04-26,512400.SH,859393.64138381,1.085,0.9999999141217094
2024-04-29,512400.SH,859393.64138381,1.079,0.9999999136441656
2024-04-30,512400.SH,859393.64138381,1.069,0.9999999128363469
2024-05-06,512400.SH,859393.64138381,1.077,0.999999913483802
2024-05-07,512400.SH,859393.64138381,1.085,0.9999999141217094
2024-05-08,512400.SH,859393.64138381,1.077,0.999999913483802
2024-05-09,512400.SH,859393.64138381,1.103,0.9999999155231682
2024-05-10,512400.SH,859393.64138381,1.111,0.9999999161314622
2024-05-13,512400.SH,859393.64138381,1.097,0.9999999150611254
2024-05-14,512400.SH,859393.64138381,1.104,0.9999999155996872
2024-05-15,512400.SH,859393.64138381,1.092,0.9999999146722112
2024-05-16,512400.SH,859393.64138381,1.086,0.999999914200787
2024-05-17,512400.SH,859393.64138381,1.101,0.9999999153697136
2024-05-20,512800.SH,776594.4974807847,1.263,0.9999999099730001
2024-05-21,512800.SH,776594.4974807847,1.272,0.9999999106099835
2024-05-22,512800.SH,776594.4974807847,1.278,0.9999999110296549
2024-05-23,512800.SH,776594.4974807847,1.269,0.9999999103986597
2024-05-24,512800.SH,776594.4974807847,1.258,0.9999999096151821
2024-05-27,512400.SH,919535.9289673339,1.077,0.999999909973
2024-05-28,512400.SH,919535.9289673339,1.075,0.9999999098055079
2024-05-29,512400.SH,919535.9289673339,1.102,0.9999999120153547
2024-05-30,512400.SH,919535.9289673339,1.07,0.9999999093840384
2024-05-31,512400.SH,919535.9289673339,1.065,0.9999999089586113
2024-06-03,512800.SH,774350.0307233292,1.239,0.999999909973
2024-06-04,512800.SH,774350.0307233292,1.247,0.9999999105505589
2024-06-05,512800.SH,774350.0307233292,1.232,0.9999999094614831
2024-06-06,512800.SH,774350.0307233292,1.231,0.9999999093879343
2024-06-07,512800.SH,774350.0307233292,1.24,0.9999999100456024
2024-06-11,512800.SH,774350.0307233292,1.22,0.9999999085709403
2024-06-12,512800.SH,774350.0307233292,1.216,0.9999999082701869
2024-06-13,512800.SH,774350.0307233292,1.206,0.9999999075095749
2024-06-14,512800.SH,774350.0307233292,1.219,0.999999908495937
2024-06-17,512800.SH,774350.0307233292,1.207,0.9999999075862033
2024-06-18,512800.SH,774350.0307233292,1.212,0.9999999079674482
2024-06-19,512800.SH,774350.0307233292,1.226,0.9999999090183909
2024-06-20,512800.SH,774350.0307233292,1.218,0.9999999084208105
2024-06-21,512800.SH,774350.0307233292,1.218,0.9999999084208105
2024-06-24,512800.SH,774350.0307233292,1.219,0.999999908495937
2024-06-25,512800.SH,774350.0307233292,1.226,0.9999999090183909
2024-06-26,512800.SH,774350.0307233292,1.227,0.9999999090925404
2024-06-27,512800.SH,774350.0307233292,1.242,0.9999999101904565
2024-06-28,512800.SH,774350.0307233292,1.247,0.9999999105505589
2024-07-01,CASH,0.0,1.0,1.0
2024-07-02,CASH,0.0,1.0,1.0
2024-07-03,CASH,0.0,1.0,1.0
2024-07-04,CASH,0.0,1.0,1.0
2024-07-05,CASH,0.0,1.0,1.0
2024-07-08,CASH,0.0,1.0,1.0
2024-07-09,CASH,0.0,1.0,1.0
2024-07-10,CASH,0.0,1.0,1.0
2024-07-11,CASH,0.0,1.0,1.0
2024-07-12,CASH,0.0,1.0,1.0
2024-07-15,CASH,0.0,1.0,1.0
2024-07-16,CASH,0.0,1.0,1.0
2024-07-17,CASH,0.0,1.0,1.0
2024-07-18,CASH,0.0,1.0,1.0
2024-07-19,CASH,0.0,1.0,1.0
2024-07-22,512800.SH,762416.1160050096,1.282,0.999999909973
2024-07-23,512800.SH,762416.1160050096,1.294,0.9999999108078717
2024-07-24,512800.SH,762416.1160050096,1.295,0.9999999108767459
2024-07-25,512800.SH,762416.1160050096,1.283,0.9999999100431691
2024-07-26,512800.SH,762416.1160050096,1.265,0.999999908763151
2024-07-29,CASH,0.0,1.0,1.0
2024-07-30,CASH,0.0,1.0,1.0
2024-07-31,CASH,0.0,1.0,1.0
2024-08-01,CASH,0.0,1.0,1.0
2024-08-02,CASH,0.0,1.0,1.0
2024-08-05,CASH,0.0,1.0,1.0
2024-08-06,CASH,0.0,1.0,1.0
2024-08-07,CASH,0.0,1.0,1.0
2024-08-08,CASH,0.0,1.0,1.0
2024-08-09,CASH,0.0,1.0,1.0
2024-08-12,CASH,0.0,1.0,1.0
2024-08-13,CASH,0.0,1.0,1.0
2024-08-14,CASH,0.0,1.0,1.0
2024-08-15,CASH,0.0,1.0,1.0
2024-08-16,CASH,0.0,1.0,1.0
2024-08-19,CASH,0.0,1.0,1.0
2024-08-20,CASH,0.0,1.0,1.0
2024-08-21,CASH,0.0,1.0,1.0
2024-08-22,CASH,0.0,1.0,1.0
2024-08-23,CASH,0.0,1.0,1.0
2024-08-26,CASH,0.0,1.0,1.0
2024-08-27,CASH,0.0,1.0,1.0
2024-08-28,CASH,0.0,1.0,1.0
2024-08-29,CASH,0.0,1.0,1.0
2024-08-30,CASH,0.0,1.0,1.0
2024-09-02,CASH,0.0,1.0,1.0
2024-09-03,CASH,0.0,1.0,1.0
2024-09-04,CASH,0.0,1.0,1.0
2024-09-05,CASH,0.0,1.0,1.0
2024-09-06,CASH,0.0,1.0,1.0
2024-09-09,CASH,0.0,1.0,1.0
2024-09-10,CASH,0.0,1.0,1.0
2024-09-11,CASH,0.0,1.0,1.0
2024-09-12,CASH,0.0,1.0,1.0
2024-09-13,CASH,0.0,1.0,1.0
2024-09-18,CASH,0.0,1.0,1.0
2024-09-19,CASH,0.0,1.0,1.0
2024-09-20,CASH,0.0,1.0,1.0
2024-09-23,CASH,0.0,1.0,1.0
2024-09-24,CASH,0.0,1.0,1.0
2024-09-25,CASH,0.0,1.0,1.0
2024-09-26,CASH,0.0,1.0,1.0
2024-09-27,CASH,0.0,1.0,1.0
2024-09-30,512200.SH,579486.1558459318,1.687,0.9999999099730001
2024-10-08,512200.SH,579486.1558459318,1.651,0.9999999080099645
2024-10-09,512200.SH,579486.1558459318,1.486,0.9999998977957288
2024-10-10,512200.SH,579486.1558459318,1.472,0.9999998968236774
2024-10-11,512200.SH,579486.1558459318,1.469,0.9999998966129702
2024-10-14,512200.SH,579486.1558459318,1.518,0.9999998999502324
2024-10-15,512200.SH,579486.1558459318,1.495,0.9999998984110053
2024-10-16,512200.SH,579486.1558459318,1.581,0.9999999039370349
2024-10-17,512200.SH,579486.1558459318,1.479,0.9999998973120034
2024-10-18,512200.SH,579486.1558459318,1.509,0.9999998993535141
2024-10-21,512200.SH,579486.1558459318,1.512,0.9999998995532096
2024-10-22,512200.SH,579486.1558459318,1.524,0.999999900344129
2024-10-23,512200.SH,579486.1558459318,1.528,0.9999999006050083
2024-10-24,512200.SH,579486.1558459318,1.522,0.9999999002131752
2024-10-25,512200.SH,579486.1558459318,1.549,0.9999999019525193
2024-10-28,512200.SH,579486.1558459318,1.605,0.9999999053734903
2024-10-29,512200.SH,579486.1558459318,1.573,0.9999999034484757
2024-10-30,512200.SH,579486.1558459318,1.597,0.999999904899469
2024-10-31,512200.SH,579486.1558459318,1.652,0.9999999080656486
2024-11-01,512200.SH,579486.1558459318,1.646,0.9999999077305295
2024-11-04,512200.SH,579486.1558459318,1.648,0.999999907842507
2024-11-05,512200.SH,579486.1558459318,1.723,0.9999999118540052
2024-11-06,512200.SH,579486.1558459318,1.76,0.9999999137070742
2024-11-07,512200.SH,579486.1558459318,1.831,0.9999999170532223
2024-11-08,512200.SH,579486.1558459318,1.766,0.9999999140002551
2024-11-11,512200.SH,579486.1558459318,1.738,0.9999999126147588
2024-11-12,512200.SH,579486.1558459318,1.729,0.9999999121598906
2024-11-13,512200.SH,579486.1558459318,1.713,0.9999999113394343
2024-11-14,512200.SH,579486.1558459318,1.649,0.9999999078983939
2024-11-15,512200.SH,579486.1558459318,1.594,0.9999999047204843
2024-11-18,512200.SH,579486.1558459318,1.611,0.9999999057259167
2024-11-19,512200.SH,579486.1558459318,1.62,0.9999999062496616
2024-11-20,512200.SH,579486.1558459318,1.628,0.9999999067103512
2024-11-21,512200.SH,579486.1558459318,1.624,0.9999999064805737
2024-11-22,512200.SH,579486.1558459318,1.584,0.9999999041189723
2024-11-25,512200.SH,579486.1558459318,1.577,0.9999999036933749
2024-11-26,512200.SH,579486.1558459318,1.586,0.9999999042398815
2024-11-27,512200.SH,579486.1558459318,1.613,0.9999999058428096
2024-11-28,512200.SH,579486.1558459318,1.633,0.99999990699599
2024-11-29,512200.SH,579486.1558459318,1.64,0.9999999073929583
2024-12-02,512200.SH,579486.1558459318,1.681,0.9999999096516664
2024-12-03,512200.SH,579486.1558459318,1.693,0.9999999102920563
2024-12-04,512200.SH,579486.1558459318,1.655,0.999999908232297
2024-12-05,512200.SH,579486.1558459318,1.666,0.9999999088382061
2024-12-06,512200.SH,579486.1558459318,1.69,0.9999999101328113
2024-12-09,512200.SH,579486.1558459318,1.637,0.9999999072232447
2024-12-10,512200.SH,579486.1558459318,1.656,0.9999999082877122
2024-12-11,512200.SH,579486.1558459318,1.691,0.9999999101859558
2024-12-12,512200.SH,579486.1558459318,1.707,0.999999911027798
2024-12-13,512200.SH,579486.1558459318,1.651,0.9999999080099645
2024-12-16,512200.SH,579486.1558459318,1.626,0.9999999065956038
2024-12-17,512200.SH,579486.1558459318,1.586,0.9999999042398815
2024-12-18,512200.SH,579486.1558459318,1.587,0.9999999043002219
2024-12-19,512200.SH,579486.1558459318,1.565,0.9999999029549216
2024-12-20,512200.SH,579486.1558459318,1.57,0.9999999032639824
2024-12-23,512480.SH,849104.524858365,1.034,0.999999909973
2024-12-24,512480.SH,849104.524858365,1.05,0.9999999113448399
2024-12-25,512480.SH,849104.524858365,1.048,0.9999999111756507
2024-12-26,512480.SH,849104.524858365,1.068,0.9999999128390278
2024-12-27,512480.SH,849104.524858365,1.056,0.9999999118485623
2024-12-30,512480.SH,849104.524858365,1.057,0.9999999119319601
2024-12-31,512480.SH,849104.524858365,1.009,0.9999999077424006
2025-01-02,512480.SH,849104.524858365,0.964,0.9999999034357704
2025-01-03,512480.SH,849104.524858365,0.942,0.999999901180555
2025-01-06,512800.SH,545317.2052054561,1.455,0.999999909973
2025-01-07,512800.SH,545317.2052054561,1.464,0.9999999105264447
2025-01-08,512800.SH,545317.2052054561,1.475,0.999999911193705
2025-01-09,512800.SH,545317.2052054561,1.465,0.9999999105875187
2025-01-10,512800.SH,545317.2052054561,1.456,0.9999999100348317
2025-01-13,512800.SH,545317.2052054561,1.436,0.9999999087818351
2025-01-14,512800.SH,545317.2052054561,1.459,0.9999999102198184
2025-01-15,512800.SH,545317.2052054561,1.471,0.9999999109522195
2025-01-16,512800.SH,545317.2052054561,1.485,0.9999999117917271
2025-01-17,512800.SH,545317.2052054561,1.477,0.9999999113139573
2025-01-20,512800.SH,545317.2052054561,1.471,0.9999999109522195
2025-01-21,512800.SH,545317.2052054561,1.471,0.9999999109522195
2025-01-22,512800.SH,545317.2052054561,1.443,0.9999999092243348
2025-01-23,512800.SH,545317.2052054561,1.479,0.9999999114338842
2025-01-24,512800.SH,545317.2052054561,1.483,0.9999999116727679
2025-01-27,512800.SH,545317.2052054561,1.503,0.9999999128481135
2025-02-05,512800.SH,545317.2052054561,1.48,0.9999999114937262
2025-02-06,512800.SH,545317.2052054561,1.48,0.9999999114937262
2025-02-07,512800.SH,545317.2052054561,1.475,0.999999911193705
2025-02-10,512800.SH,545317.2052054561,1.477,0.9999999113139573
2025-02-11,512800.SH,545317.2052054561,1.49,0.999999912087728
2025-02-12,512800.SH,545317.2052054561,1.5,0.9999999126738097
2025-02-13,512800.SH,545317.2052054561,1.502,0.9999999127900896
2025-02-14,512800.SH,545317.2052054561,1.509,0.9999999131946419
2025-02-17,159819.SZ,787672.848113604,1.042,0.9999999099729999
2025-02-18,159819.SZ,787672.848113604,1.015,0.9999999075781932
2025-02-19,159819.SZ,787672.848113604,1.043,0.9999999100593154
2025-02-20,159819.SZ,787672.848113604,1.035,0.9999999093641218
2025-02-21,159819.SZ,787672.848113604,1.105,0.9999999151057606
2025-02-24,159819.SZ,787672.848113604,1.096,0.9999999144086364
2025-02-25,159819.SZ,787672.848113604,1.08,0.9999999131406163
2025-02-26,159819.SZ,787672.848113604,1.092,0.999999914095115
2025-02-27,159819.SZ,787672.848113604,1.069,0.9999999122468342
2025-02-28,159819.SZ,787672.848113604,1.006,0.9999999067513581
2025-03-03,159819.SZ,787672.848113604,0.999,0.9999999060979643
2025-03-04,159819.SZ,787672.848113604,1.016,0.9999999076691596
2025-03-05,159819.SZ,787672.848113604,1.029,0.9999999088356327
2025-03-06,159819.SZ,787672.848113604,1.071,0.9999999124107056
2025-03-07,159819.SZ,787672.848113604,1.052,0.9999999108287698
2025-03-10,159819.SZ,787672.848113604,1.044,0.9999999101454654
2025-03-11,159819.SZ,787672.848113604,1.04,0.9999999097998711
2025-03-12,159819.SZ,787672.848113604,1.041,0.9999999098865187
2025-03-13,159819.SZ,787672.848113604,1.015,0.9999999075781932
2025-03-14,159819.SZ,787672.848113604,1.032,0.9999999091006454
2025-03-17,512480.SH,729099.1883949733,1.111,0.9999999099730001
2025-03-18,512480.SH,729099.1883949733,1.119,0.9999999106166247
2025-03-19,512480.SH,729099.1883949733,1.105,0.9999999094841657
2025-03-20,512480.SH,729099.1883949733,1.094,0.9999999085740432
2025-03-21,512480.SH,729099.1883949733,1.064,0.9999999059962439
2025-03-24,512480.SH,729099.1883949733,1.072,0.9999999066977644
2025-03-25,512480.SH,729099.1883949733,1.052,0.9999999049239578
2025-03-26,512480.SH,729099.1883949733,1.052,0.9999999049239578
2025-03-27,512480.SH,729099.1883949733,1.064,0.9999999059962439
2025-03-28,512480.SH,729099.1883949733,1.048,0.9999999045610722
2025-03-31,CASH,0.0,1.0,1.0
2025-04-01,CASH,0.0,1.0,1.0
2025-04-02,CASH,0.0,1.0,1.0
2025-04-03,CASH,0.0,1.0,1.0
2025-04-07,CASH,0.0,1.0,1.0
2025-04-08,CASH,0.0,1.0,1.0
2025-04-09,CASH,0.0,1.0,1.0
2025-04-10,CASH,0.0,1.0,1.0
2025-04-11,CASH,0.0,1.0,1.0
2025-04-14,CASH,0.0,1.0,1.0
2025-04-15,CASH,0.0,1.0,1.0
2025-04-16,CASH,0.0,1.0,1.0
2025-04-17,CASH,0.0,1.0,1.0
2025-04-18,CASH,0.0,1.0,1.0
2025-04-21,CASH,0.0,1.0,1.0
2025-04-22,CASH,0.0,1.0,1.0
2025-04-23,CASH,0.0,1.0,1.0
2025-04-24,CASH,0.0,1.0,1.0
2025-04-25,CASH,0.0,1.0,1.0
2025-04-28,CASH,0.0,1.0,1.0
2025-04-29,CASH,0.0,1.0,1.0
2025-04-30,CASH,0.0,1.0,1.0
2025-05-06,CASH,0.0,1.0,1.0
2025-05-07,CASH,0.0,1.0,1.0
2025-05-08,CASH,0.0,1.0,1.0
2025-05-09,CASH,0.0,1.0,1.0
2025-05-12,CASH,0.0,1.0,1.0
2025-05-13,CASH,0.0,1.0,1.0
2025-05-14,CASH,0.0,1.0,1.0
2025-05-15,CASH,0.0,1.0,1.0
2025-05-16,CASH,0.0,1.0,1.0
2025-05-19,512800.SH,478926.250209294,1.596,0.9999999099730001
2025-05-20,512800.SH,478926.250209294,1.601,0.9999999102541587
2025-05-21,512800.SH,478926.250209294,1.612,0.9999999108665683
2025-05-22,512800.SH,478926.250209294,1.626,0.9999999116340147
2025-05-23,512800.SH,478926.250209294,1.61,0.9999999107558435
2025-05-26,512800.SH,478926.250209294,1.598,0.9999999100856747
2025-05-27,512800.SH,478926.250209294,1.607,0.9999999105892396
2025-05-28,512800.SH,478926.250209294,1.605,0.9999999104778243
2025-05-29,512800.SH,478926.250209294,1.604,0.9999999104220125
2025-05-30,512800.SH,478926.250209294,1.615,0.9999999110321411
2025-06-03,CASH,0.0,1.0,1.0
2025-06-04,CASH,0.0,1.0,1.0
2025-06-05,CASH,0.0,1.0,1.0
2025-06-06,CASH,0.0,1.0,1.0
2025-06-09,CASH,0.0,1.0,1.0
2025-06-10,CASH,0.0,1.0,1.0
2025-06-11,CASH,0.0,1.0,1.0
2025-06-12,CASH,0.0,1.0,1.0
2025-06-13,CASH,0.0,1.0,1.0
2025-06-16,CASH,0.0,1.0,1.0
2025-06-17,CASH,0.0,1.0,1.0
2025-06-18,CASH,0.0,1.0,1.0
2025-06-19,CASH,0.0,1.0,1.0
2025-06-20,CASH,0.0,1.0,1.0
2025-06-23,CASH,0.0,1.0,1.0
2025-06-24,CASH,0.0,1.0,1.0
2025-06-25,CASH,0.0,1.0,1.0
2025-06-26,CASH,0.0,1.0,1.0
2025-06-27,CASH,0.0,1.0,1.0
2025-06-30,512800.SH,459616.50684290176,1.711,0.9999999099730001
2025-07-01,512800.SH,459616.50684290176,1.737,0.9999999113205544
2025-07-02,512800.SH,459616.50684290176,1.746,0.9999999117776649
2025-07-03,512800.SH,459616.50684290176,1.746,0.9999999117776649
2025-07-04,512800.SH,459616.50684290176,1.777,0.9999999133167151
2025-07-07,512400.SH,360219.935596819,1.14,0.9999999099730001
2025-07-08,512400.SH,360219.935596819,1.152,0.9999999109107813
2025-07-09,512400.SH,360219.935596819,1.13,0.9999999091763011
2025-07-10,512400.SH,360219.935596819,1.146,0.9999999104443457
2025-07-11,512400.SH,360219.935596819,1.168,0.9999999121311814
2025-07-14,515210.SH,318705.31068028643,1.325,0.999999909973
2025-07-15,515210.SH,318705.31068028643,1.308,0.9999999088029244
2025-07-16,515210.SH,318705.31068028643,1.292,0.999999907673549
2025-07-17,515210.SH,318705.31068028643,1.317,0.999999909426139
2025-07-18,515210.SH,318705.31068028643,1.332,0.9999999104461148
2025-07-21,512660.SH,376599.34284806275,1.168,0.999999909973
2025-07-22,512660.SH,376599.34284806275,1.168,0.999999909973
2025-07-23,512660.SH,376599.34284806275,1.153,0.9999999088017902
2025-07-24,512660.SH,376599.34284806275,1.174,0.9999999104331039
2025-07-25,512660.SH,376599.34284806275,1.174,0.9999999104331039
2025-07-28,512400.SH,349950.9772344667,1.282,0.999999909973
2025-07-29,512400.SH,349950.9772344667,1.279,0.9999999097618343
2025-07-30,512400.SH,349950.9772344667,1.271,0.9999999091938522
2025-07-31,512400.SH,349950.9772344667,1.229,0.9999999060906318
2025-08-01,512400.SH,349950.9772344667,1.224,0.9999999057070151
2025-08-04,512400.SH,349950.9772344667,1.245,0.9999999072974991
2025-08-05,512400.SH,349950.9772344667,1.25,0.999999907668309
2025-08-06,512400.SH,349950.9772344667,1.264,0.9999999086909701
2025-08-07,512400.SH,349950.9772344667,1.281,0.9999999099027214
2025-08-08,512400.SH,349950.9772344667,1.297,0.9999999110141757
2025-08-11,512400.SH,349950.9772344667,1.305,0.9999999115596827
2025-08-12,512400.SH,349950.9772344667,1.299,0.9999999111511824
2025-08-13,512400.SH,349950.9772344667,1.327,0.9999999130259124
2025-08-14,512400.SH,349950.9772344667,1.32,0.9999999125646862
2025-08-15,512400.SH,349950.9772344667,1.346,0.9999999142536297
2025-08-18,512400.SH,349950.9772344667,1.352,0.9999999146341609
2025-08-19,512400.SH,349950.9772344667,1.344,0.999999914126031
2025-08-20,512400.SH,349950.9772344667,1.356,0.9999999148859775
2025-08-21,512400.SH,349950.9772344667,1.351,0.9999999145709737
2025-08-22,512400.SH,349950.9772344667,1.368,0.9999999156325917
2025-08-25,159819.SZ,366999.69632304367,1.378,0.999999909973
2025-08-26,159819.SZ,366999.69632304367,1.354,0.9999999083772484
2025-08-27,159819.SZ,366999.69632304367,1.381,0.9999999101685692
2025-08-28,159819.SZ,366999.69632304367,1.478,0.9999999160641362
2025-08-29,159819.SZ,366999.69632304367,1.459,0.9999999149710715
2025-09-01,159819.SZ,366999.69632304367,1.498,0.9999999171847752
2025-09-02,159819.SZ,366999.69632304367,1.436,0.9999999136091877
2025-09-03,159819.SZ,366999.69632304367,1.431,0.9999999133073331
2025-09-04,159819.SZ,366999.69632304367,1.315,0.9999999056599198
2025-09-05,159819.SZ,366999.69632304367,1.381,0.9999999101685692
2025-09-08,159819.SZ,366999.69632304367,1.356,0.9999999085123852
2025-09-09,159819.SZ,366999.69632304367,1.331,0.9999999067939853
2025-09-10,159819.SZ,366999.69632304367,1.367,0.9999999092485693
2025-09-11,159819.SZ,366999.69632304367,1.462,0.9999999151455495
2025-09-12,159819.SZ,366999.69632304367,1.469,0.9999999155498934
2025-09-15,159819.SZ,366999.69632304367,1.457,0.9999999148543538
2025-09-16,159819.SZ,366999.69632304367,1.476,0.9999999159504019
2025-09-17,159819.SZ,366999.69632304367,1.478,0.9999999160641362
2025-09-18,159819.SZ,366999.69632304367,1.484,0.9999999164034995
2025-09-19,159819.SZ,366999.69632304367,1.47,0.9999999156073425
2025-09-22,159819.SZ,366999.69632304367,1.503,0.9999999174602748
2025-09-23,159819.SZ,366999.69632304367,1.5,0.9999999172951954
2025-09-24,159819.SZ,366999.69632304367,1.526,0.9999999187043205
2025-09-25,159819.SZ,366999.69632304367,1.568,0.9999999208818832
2025-09-26,159819.SZ,366999.69632304367,1.517,0.9999999182220126
2025-09-29,515030.SH,304822.21080231125,1.847,0.9999999099730001
2025-09-30,515030.SH,304822.21080231125,1.902,0.9999999125763043
2025-10-09,515030.SH,304822.21080231125,1.949,0.9999999146845205
2025-10-10,515030.SH,304822.21080231125,1.828,0.999999909037271
2025-10-13,159819.SZ,379560.8441461866,1.476,0.9999999099730001
2025-10-14,159819.SZ,379560.8441461866,1.4,0.9999999050858206
2025-10-15,159819.SZ,379560.8441461866,1.425,0.9999999067509815
2025-10-16,159819.SZ,379560.8441461866,1.423,0.9999999066199218
2025-10-17,159819.SZ,379560.8441461866,1.383,0.9999999039191244
2025-10-20,512400.SH,324090.4818419349,1.648,0.9999999099730001
