ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002272.SZ,20210122,4.9,3.0463,3.5238,1.19,32.5606,29.64,1.5332,2.4023,1.7668,0.0,,42999.8,32735.5288,28299.375,210699.02,160404.0911
601668.SH,20210122,4.94,0.5017,1.2029,0.83,4.9499,4.8168,0.7409,0.146,0.1362,3.7449,3.7449,4196507.1511,4053664.2844,1690594.6847,20730745.3264,20025101.5649
603106.SH,20210122,6.9,0.8344,1.9552,1.29,,38418.9006,1.7159,2.7183,2.4508,0.0,,40040.0,40040.0,17088.5,276276.0,276276.0
688568.SH,20210122,58.15,5.3944,5.3944,0.89,124.3373,111.4557,11.405,26.1396,22.7848,,,22000.0,4955.5294,4955.5294,1279300.0,288164.0346
601101.SH,20210122,3.73,0.9634,2.6255,0.88,17.0731,,0.6623,0.809,1.015,1.8767,1.8767,119999.8272,119999.8272,44032.0319,447599.3555,447599.3555
603331.SH,20210122,9.59,0.6593,1.9264,0.31,22.9692,31.5455,2.2155,2.014,2.0148,1.7578,1.7578,17895.2935,17815.7035,6097.7035,171615.8647,170852.5966
603345.SH,20210122,216.08,1.4575,2.7357,1.32,136.9801,99.4423,15.927,9.7103,8.1714,0.2191,0.2191,23667.4649,23259.0649,12391.3935,5114065.8156,5025818.7436
601699.SH,20210122,5.84,1.2334,3.3515,1.3,7.3442,10.7364,0.6576,0.6521,0.6365,4.0925,4.0925,299140.92,299140.92,110091.2088,1746982.9728,1746982.9728
002750.SZ,20210122,8.87,2.7376,7.2993,0.76,,,5.67,12.9042,14.1293,0.0,,40050.0,39809.1201,14930.5995,355243.5,353106.8953
300318.SZ,20210122,12.02,8.815,20.9988,2.33,3861.6162,2849.3,7.5492,15.6271,14.7581,0.0,,81690.0495,73721.3181,30947.2202,981914.395,886130.2436
300610.SZ,20210122,15.7,4.2153,4.9228,1.37,24.8161,19.087,2.5519,2.939,2.8657,0.9555,0.9555,15067.3,11062.9831,9473.0697,236556.61,173688.8347
603915.SH,20210122,42.43,6.4659,6.4659,1.25,70.6592,61.4995,8.3546,10.5765,9.8277,0.4622,0.4622,47254.74,12492.74,12492.74,2005018.6182,530066.9582
600337.SH,20210122,5.47,1.4228,1.7641,1.07,19.2107,66.2165,2.5467,1.5939,1.9975,0.0,,162832.722,162832.722,131337.2696,890694.9893,890694.9893
002309.SZ,20210122,4.28,1.4143,1.7966,0.97,68.3067,,0.4485,0.3155,0.3953,0.0,,87178.7068,69827.6564,54967.2527,373124.8651,298862.3694
002800.SZ,20210122,17.23,0.5764,1.1092,0.79,64.8994,98.8434,2.6964,1.0723,1.0359,0.3192,0.3192,7468.0,7161.7188,3721.4688,128673.64,123396.4149
002996.SZ,20210122,13.24,11.096,11.096,1.1,34.5608,31.3136,3.0958,1.3352,1.2128,,,43900.0,5300.0,5300.0,581236.0,70172.0
600105.SH,20210122,3.11,1.9136,3.0286,1.06,198.4706,,1.4072,1.2739,1.434,1.7302,1.7302,138085.1957,138085.1957,87247.7795,429444.9586,429444.9586
600547.SH,20210122,22.58,0.7488,1.6541,1.31,75.542,44.5686,3.9691,1.5553,1.8928,0.3186,0.3186,431394.6766,353649.4526,160091.7462,9740891.7976,7985404.6397
002522.SZ,20210122,5.77,0.91,1.4713,1.05,81.4559,43.9027,2.7831,4.1951,3.7603,1.2132,1.2132,90577.9387,85590.537,52937.9714,522634.7063,493857.3985
603199.SH,20210122,19.59,0.3328,0.8706,0.61,18.528,97.2802,1.823,4.036,6.6596,1.123,1.123,11068.0,11068.0,4230.3286,216822.12,216822.12
688189.SH,20210122,44.61,2.1073,2.1073,0.55,68.2749,54.0777,4.0583,6.1578,5.236,,,14000.0,3360.0,3360.0,624540.0,149889.6
000869.SZ,20210122,40.0,1.4901,6.2571,1.63,24.2699,34.08,2.6884,5.4499,7.4157,1.75,1.75,68546.4,45346.08,10798.6944,2741856.0,1813843.2
603166.SH,20210122,5.57,0.2803,1.201,1.27,24.7365,18.5095,1.5014,2.1769,1.9367,2.7077,2.7077,59201.871,59201.871,13819.0299,329754.4215,329754.4215
002549.SZ,20210122,6.55,0.9839,2.3669,1.1,45.7895,69.3396,4.2238,7.9398,8.1095,1.5267,1.5267,62370.0,62023.4925,25781.1627,408523.5,406253.8759
300024.SZ,20210122,12.82,0.8901,1.2039,1.07,68.2848,142.566,3.027,7.2855,7.7868,0.0,,156023.9617,151245.8817,111818.6646,2000227.189,1938972.2034
300772.SZ,20210122,17.57,5.5643,6.5294,1.01,48.4621,36.349,3.3566,1.0309,0.5581,0.8537,0.8537,29396.0,15452.8125,13168.8125,516487.72,271505.9156
600475.SH,20210122,10.92,0.1851,0.7554,0.7,13.6025,11.4187,1.0199,0.872,0.9341,3.2051,3.2051,55939.2211,54350.3349,13316.3335,610856.2944,593505.6571
600546.SH,20210122,7.22,2.108,5.3274,0.93,12.2053,14.0304,1.9862,0.3801,0.4247,0.831,0.831,198245.614,198245.614,78444.9958,1431333.3331,1431333.3331
603596.SH,20210122,38.02,2.8839,2.8839,1.17,38.6879,39.2386,6.1835,4.9209,5.0754,0.2621,0.2621,40856.1,17139.35,17139.35,1553348.922,651638.087
600828.SH,20210122,3.57,0.0975,0.7217,1.02,4.9095,8.65,0.9419,0.5054,1.0183,8.4034,8.4034,173198.2546,173136.0181,23397.9684,618317.7689,618095.5846
600165.SH,20210122,6.12,0.9562,1.3506,0.58,,,4.7059,15.7719,27.3528,0.0,,68488.3775,68488.3775,48488.3775,419148.8703,419148.8703
000682.SZ,20210122,4.63,0.4358,0.543,0.72,25.1232,23.9926,1.8263,1.8158,1.6562,0.8207,0.8207,134072.7007,97802.2745,78496.1319,620756.6042,452824.5309
603583.SH,20210122,98.5,1.9036,2.7977,1.47,94.7559,66.0142,7.6884,19.0889,15.3715,0.3302,0.3302,27282.0778,14775.964,10053.6212,2687284.6633,1455432.454
300626.SZ,20210122,8.15,2.376,3.3143,0.88,60.7004,81.7934,2.6581,1.9473,2.037,0.2454,0.2454,18000.0,12110.55,8681.841,146700.0,98700.9825
600523.SH,20210122,16.33,0.9751,2.0555,0.65,48.8691,39.149,2.5728,2.9902,3.0284,1.0227,1.0227,40431.132,40404.462,19166.31,660240.3856,659804.8645
002643.SZ,20210122,24.05,0.9122,1.54,0.73,43.1505,44.7302,4.4129,7.618,7.5997,0.8482,0.8482,90913.3215,89438.1728,52978.6182,2186465.3821,2150988.0558
002466.SZ,20210122,63.7,8.017,12.3957,0.84,,,16.0719,19.4379,27.1136,0.0,,147709.9383,147344.2857,95296.6878,9409123.0697,9385830.9991
600230.SH,20210122,8.33,1.3113,2.4395,2.11,74.8393,,1.0192,1.6294,2.1798,0.2161,0.2161,41186.3502,41186.3502,22139.6078,343082.2972,343082.2972
600237.SH,20210122,6.26,23.7944,29.6663,1.75,,,3.2069,4.2977,4.2248,0.0,,56436.9565,56436.9565,45266.3586,353295.3477,353295.3477
002465.SZ,20210122,10.45,1.4817,2.0192,1.12,46.3577,44.6713,2.4995,5.227,4.951,1.1488,1.1488,230444.8671,225323.784,165350.3252,2408148.8612,2354633.5428
300732.SZ,20210122,12.7,0.6562,1.281,0.75,10.7975,10.6297,1.2911,1.847,1.6557,1.9412,1.9412,22961.518,22119.534,11330.267,291611.2786,280918.0818
300068.SZ,20210122,14.09,3.5269,4.2816,1.5,32.8524,23.9861,1.8035,1.3447,1.2153,0.0,,85974.0893,82444.9214,67914.3374,1211374.9182,1161648.9425
600007.SH,20210122,12.23,0.1404,0.7256,1.21,12.6684,14.5604,1.5793,3.4897,3.8949,3.1071,3.1071,100728.2534,100728.2534,19492.2293,1231906.5391,1231906.5391
300552.SZ,20210122,49.57,9.2793,12.08,1.43,11.2488,8.1537,4.9855,2.9255,2.9153,1.7929,1.7929,19777.752,10691.6499,8212.779,980383.1666,529985.0855
003025.SZ,20210122,31.71,7.7286,7.7286,0.58,31.6158,25.2419,3.1231,7.8117,6.859,,,8039.0,2010.0,2010.0,254916.69,63737.1
002913.SZ,20210122,56.56,0.2691,1.0505,0.82,31.2637,29.0912,3.2064,3.6746,3.1069,0.884,0.884,14786.8152,14564.7837,3730.8837,836342.2677,823784.1661
002518.SZ,20210122,13.77,1.9538,5.2758,1.2,25.009,24.7159,2.9294,3.0727,3.1547,1.4519,1.4519,58244.5394,56535.6814,20937.4151,802027.3075,778496.3329
