ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
002434.SZ,20210319,8.0,0.4787,1.1853,0.54,26.7778,19.0916,1.6384,2.102,1.8024,1.2244,1.2244,134000.0,133907.63,54076.13,1072000.0,1071261.04
000523.SZ,20210319,3.02,8.5828,15.6921,3.8,30.8878,,2.61,0.1529,0.2265,0.6623,0.6623,62753.3125,62695.3976,34291.4294,189515.0038,189340.1008
002530.SZ,20210319,8.73,0.5077,1.0654,0.71,,,3.2035,5.3882,6.4991,0.0,,77919.8175,63688.1461,30352.3466,680240.0068,555997.5155
688219.SH,20210319,16.8,3.2011,3.2011,1.15,70.8805,41.2874,4.5544,1.9139,1.8747,,,45928.3632,4149.0958,4149.0958,771596.5018,69704.8094
688186.SH,20210319,31.0,1.7821,1.9493,1.7,36.1031,29.7453,2.9282,3.2165,2.822,1.6129,1.6129,16480.0,9906.0,9056.0,510880.0,307086.0
603226.SH,20210319,8.75,0.2846,1.0383,1.03,16.321,28.7557,1.9321,2.3105,3.0049,,,21035.016,21035.016,5765.8661,184056.39,184056.39
000430.SZ,20210319,5.61,2.1299,2.6976,0.66,205.4135,,1.4726,5.3403,11.0596,0.0,,40481.7686,33173.88,26192.4635,227102.7218,186105.4668
601238.SH,20210319,10.46,0.2634,1.1409,0.83,16.3613,20.4887,1.2975,1.8279,1.8229,1.694,1.694,1035099.2882,715027.1247,165113.1178,10827138.5546,7479183.7244
600929.SH,20210319,5.46,1.0464,1.093,1.07,34.0875,39.6608,1.9699,2.2055,2.2911,0.3114,0.3114,91775.1148,33734.5234,32295.8412,501092.1268,184190.4978
300008.SZ,20210319,5.56,8.3156,9.0407,2.18,,,21.6795,16.3019,19.0293,0.0,,172802.9133,74325.9738,68364.5334,960784.1979,413252.4143
600028.SH,20210319,4.26,0.3223,2.397,1.98,8.9556,13.6384,0.7156,0.1739,0.2255,6.1033,6.1033,12107120.9646,9555777.1046,1284854.3653,51576335.3092,40707610.4656
300202.SZ,20210319,7.16,2.0195,2.8983,0.86,103.8199,150.3088,2.4421,5.881,6.6942,1.1173,1.1173,54950.4,44622.1971,31092.9959,393444.864,319494.9312
002348.SZ,20210319,1.95,2.148,3.7115,0.73,,,2.0123,2.5926,3.6882,0.0,,94720.0,84433.0839,48865.0903,184704.0,164644.5136
300264.SZ,20210319,3.42,2.7191,2.939,1.56,,,4.8215,8.6004,9.3372,0.0,,41310.0,33208.0837,30723.317,141280.2,113571.6463
688456.SH,20210319,38.07,45.187,45.187,,29.8379,29.8379,3.8304,2.2831,2.2831,,,10366.0,2729.6102,2729.6102,394633.62,103916.2603
300796.SZ,20210319,20.52,4.6768,4.6768,1.43,39.0556,91.7613,2.4768,5.0314,6.7031,0.3899,0.3899,12115.0,6185.2778,6185.2778,248599.8,126921.9005
605007.SH,20210319,22.09,9.0312,9.0312,1.15,44.3471,25.5686,5.2144,3.7191,3.3528,,,40001.0,4001.0,4001.0,883622.09,88382.09
601678.SH,20210319,5.67,3.0801,3.7292,1.42,22.0099,18.8451,1.3795,1.5659,1.4957,1.5592,1.5592,170240.1556,170240.1556,140609.2087,965261.6823,965261.6823
002483.SZ,20210319,4.86,1.4223,2.9287,1.77,32.6434,20.1565,1.1933,1.9793,1.1878,1.0288,1.0288,94228.8735,67120.0146,32597.6266,457952.3252,326203.271
300516.SZ,20210319,25.48,0.7411,2.5558,1.09,73.6408,83.1504,4.2143,8.0084,9.4719,0.2747,0.2747,18000.0,18000.0,5219.6103,458640.0,458640.0
002267.SZ,20210319,6.4,0.2321,0.6525,0.75,15.9232,19.9609,1.1577,0.7428,0.8684,3.125,3.125,111207.5445,111207.5445,39554.4989,711728.2848,711728.2848
000698.SZ,20210319,7.73,7.6321,13.8685,0.99,17.725,17.725,1.5538,0.6618,0.6618,0.0,,81951.4395,78567.9599,43237.6101,633484.6273,607330.33
300184.SZ,20210319,3.68,1.7,1.8178,0.9,22.5349,40.2261,0.8999,0.3302,0.3966,0.0,,117815.8222,100768.9984,94237.587,433562.2257,370829.9141
601002.SH,20210319,5.25,1.1447,1.8637,1.26,36.057,41.9699,1.3985,1.6945,2.124,0.0,,95122.8,84951.378,52175.8573,499394.7,445994.7345
002047.SZ,20210319,3.11,1.1399,1.7749,1.0,19.9682,57.8319,0.981,0.6248,0.6881,0.0,,134129.6921,133561.9499,85777.0797,417143.3424,415377.6642
300210.SZ,20210319,4.35,1.5345,2.5141,1.1,,19.0724,2.1433,8.1924,5.3117,0.0,,48421.9953,39022.6401,23816.7307,210635.6796,169748.4844
002611.SZ,20210319,4.03,0.5934,0.7036,1.48,3.3858,3.7297,1.4534,0.624,1.4912,0.0,,154422.6957,130039.0827,109682.1301,622323.4637,524057.5033
603528.SH,20210319,7.03,0.4949,1.5121,0.91,28.71,43.6583,2.7278,6.3112,6.928,1.1384,1.1384,62652.15,62410.35,20427.98,440444.6145,438744.7605
300067.SZ,20210319,4.48,3.1153,3.9816,0.77,26.108,34.1883,2.4147,3.7129,4.4364,1.7829,1.7829,93194.9272,65022.8915,50875.7373,417513.2739,291302.5539
603329.SH,20210319,12.41,0.9948,2.2621,1.16,,,2.4844,0.9332,0.9955,0.0,,13200.0,13200.0,5805.0,163812.0,163812.0
000700.SZ,20210319,4.87,0.9175,1.2993,1.09,43.4723,,1.7176,0.8136,0.7959,2.6694,2.6694,91705.2789,80708.2115,56990.7707,446604.7082,393048.99
603069.SH,20210319,19.12,3.9853,9.7798,0.95,119.0932,,5.9125,5.8056,9.2648,0.2615,0.2615,31600.0,31600.0,12877.0,604192.0,604192.0
600976.SH,20210319,27.04,0.7861,1.1139,0.56,28.0665,28.0665,3.1497,1.6889,1.6889,0.7396,0.7396,15339.86,15329.86,10818.5986,414789.8144,414519.4144
300947.SZ,20210319,64.21,11.3804,11.3804,1.52,30.3959,31.2699,2.2749,3.8028,4.065,,,5389.5999,1347.4,1347.4,346066.2096,86516.554
600811.SH,20210319,3.48,0.6216,0.8836,0.59,22.1489,22.0033,0.6055,0.9822,0.8655,0.0,,371457.6124,371457.6124,261289.9446,1292672.4912,1292672.4912
300846.SZ,20210319,20.81,11.9412,11.9412,2.2,128.6814,210.8803,11.4201,11.5816,8.4869,0.2403,0.2403,41131.6277,5000.0,5000.0,855949.1724,104050.0
000007.SZ,20210319,4.48,19.5432,27.9744,0.91,69.6393,,9.4737,36.9361,34.8351,0.0,,34644.8044,30894.8044,21583.4267,155208.7237,138408.7237
003816.SZ,20210319,2.88,1.242,1.9198,0.65,15.2093,15.2093,1.5265,2.0604,2.0604,2.6389,2.6389,5049861.11,975435.5725,631059.3225,14543599.9968,2809254.4488
000788.SZ,20210319,6.49,1.4924,2.5262,2.55,77.0685,85.6971,2.9967,1.5416,1.8086,0.0,,59598.7425,59598.7425,35207.687,386795.8388,386795.8388
002632.SZ,20210319,6.63,0.515,1.1265,0.74,20.8889,22.3674,2.046,2.9757,3.0821,2.4133,2.4133,62459.909,58692.0538,26833.7918,414109.1967,389128.3167
600290.SH,20210319,4.16,2.7759,4.0131,1.37,,,3.0083,2.9104,3.7028,0.0,,75990.3511,75990.3511,52561.9749,316119.8606,316119.8606
300142.SZ,20210319,41.79,1.7625,1.7625,0.86,454.3129,141.1147,11.1665,57.5274,34.1184,0.0479,0.0479,154345.1984,148435.8199,148435.8199,6450085.8411,6203132.9136
002332.SZ,20210319,12.67,0.9659,1.2355,1.32,30.5414,24.8011,2.8764,3.3796,3.1213,0.731,0.731,98920.4866,90519.3291,70770.4987,1253322.5652,1146879.8997
002762.SZ,20210319,5.38,3.6254,4.8981,1.43,40.8693,85.3816,1.9452,4.3458,5.5787,2.0446,2.0446,35402.5,19263.4463,14257.9756,190465.45,103637.3411
603232.SH,20210319,17.41,2.2201,3.2044,1.72,47.9756,80.3423,2.7067,9.0729,8.5136,0.6493,0.6493,19310.1694,19310.1694,13378.872,336190.0493,336190.0493
300025.SZ,20210319,3.83,2.4903,2.9924,0.58,,,3.7629,1.5677,1.9921,0.0,,42853.0562,39914.4532,33216.9492,164127.2052,152872.3558
300605.SZ,20210319,11.99,3.7627,5.1582,0.39,32.6312,30.4927,4.2016,3.4979,3.8717,0.417,0.417,16530.0469,10289.9577,7506.1692,198195.2623,123376.5928
300033.SZ,20210319,118.87,2.4871,3.2514,0.99,37.0681,37.0681,12.2324,22.4723,22.4723,0.7151,0.7151,53760.0,27195.0581,20802.5714,6390451.2,3232676.5563
600433.SH,20210319,5.45,1.8126,2.7558,0.55,38.8058,38.8058,2.4699,2.8399,2.8399,0.5021,0.5021,127131.5443,127131.5443,83619.4399,692866.9164,692866.9164
002368.SZ,20210319,20.35,1.5137,2.4906,1.14,35.1734,34.9748,3.8365,1.6701,1.6376,0.8539,0.8539,57964.1125,57407.5375,34890.4,1179569.6894,1168243.3881
603458.SH,20210319,16.6,2.1319,2.3536,1.16,9.3128,7.8157,1.3203,1.5636,1.4355,3.2467,3.2467,24143.7855,23659.6005,21431.7755,400786.8393,392749.3683
600990.SH,20210319,48.55,0.9224,1.7466,1.08,69.5813,71.4482,3.2371,2.1052,2.4049,0.1442,0.1442,15917.911,15917.911,8406.3279,772814.5791,772814.5791
603517.SH,20210319,73.5,0.5605,1.1265,0.5,55.8342,63.2682,9.3982,8.6494,8.6499,0.7211,0.7211,60863.0695,60863.0695,30281.4155,4473435.6083,4473435.6083
600115.SH,20210319,5.42,0.6426,1.4733,0.53,27.7862,,1.564,0.7345,1.2726,0.9225,0.9225,1637950.9203,980848.5682,427824.5682,8877693.988,5316199.2396
600589.SH,20210319,2.89,1.6878,3.1486,0.52,,,0.7688,1.4037,1.7832,0.0,,70403.3281,70403.3281,37739.7013,203465.6182,203465.6182
603222.SH,20210319,17.43,13.3899,35.2946,1.01,80.6027,88.8749,6.4092,7.2316,6.9882,0.2754,0.2754,32000.0,32000.0,12140.0,557760.0,557760.0
000937.SZ,20210319,3.54,0.776,2.2466,0.44,13.8775,12.637,0.6099,0.5754,0.6037,2.8249,2.8249,353354.685,290659.9842,100390.666,1250875.5849,1028936.3441
002838.SZ,20210319,20.82,0.7314,1.7868,0.88,51.1109,10.3683,4.937,3.1052,2.098,1.7682,1.7682,40797.9726,34750.7982,14225.0084,849413.7895,723511.6185
