ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
600809.SH,20211224,307.45,0.5651,1.7774,0.9,121.8239,68.2444,25.7417,26.8141,17.9722,0.2091,0.0465,122011.4372,121535.1572,38641.3711,37512416.3671,37365984.0811
002700.SZ,20211224,4.39,1.139,2.0509,1.15,,,2.1103,4.4256,3.4821,0.7973,0.7807,42242.688,31595.5455,17546.6755,185445.4003,138704.4447
688192.SH,20211224,36.66,12.7568,12.7568,1.98,,,5.5539,528.2269,1295.2902,,,40000.01,3694.9584,3694.9584,1466400.3666,135457.1749
300945.SZ,20211224,22.28,24.4354,24.4354,1.66,71.4088,65.2205,6.0598,5.6207,4.1189,,0.4264,20400.0,5100.0,5100.0,454512.0,113628.0
002110.SZ,20211224,6.91,1.0468,2.4092,0.86,6.6281,4.2992,0.7494,0.3483,0.2728,3.6179,6.4525,245157.6238,245157.6238,106524.77,1694039.1805,1694039.1805
002831.SZ,20211224,32.09,0.4072,0.5792,0.42,26.6571,26.3937,3.333,2.5329,2.0643,0.8162,0.8725,93051.3553,51987.4947,36547.3612,2986017.9916,1668278.7049
300739.SZ,20211224,19.85,2.977,7.6643,1.39,43.9932,57.3227,3.5275,4.5316,3.6062,1.0423,1.4317,29475.6746,28823.9666,11195.8178,585092.1408,572155.737
600894.SH,20211224,7.22,0.4363,1.0042,0.83,8.714,8.6188,0.7478,0.9166,0.8162,2.0776,5.5402,85994.6895,85994.6895,37358.4966,620881.6582,620881.6582
002623.SZ,20211224,37.25,6.2036,12.1102,1.33,53.8307,69.7303,2.1971,4.113,3.5958,0.0,,19906.25,15957.3625,8174.4425,741507.8125,594411.7531
688036.SH,20211224,160.4,0.3735,0.733,0.6,47.867,35.5782,10.0281,3.4026,2.6462,0.423,0.6719,80169.095,39326.5674,20037.0786,12859122.838,6307981.411
300939.SZ,20211224,49.7,6.4015,6.4015,1.67,47.7054,38.6874,3.4695,4.8249,3.86,,1.006,8000.0,2000.0,2000.0,397600.0,99400.0
603236.SH,20211224,199.0,0.888,0.9322,0.77,153.0495,96.1317,9.2737,4.7379,3.0861,0.1541,0.1971,14537.0828,9857.0828,9389.6661,2892879.4772,1961559.4772
000576.SZ,20211224,11.86,2.5811,4.6833,1.02,7.7452,167.0728,3.1362,10.203,7.7139,0.0,1.6526,44286.1324,42405.4818,23370.4818,525233.5303,502929.0141
301076.SZ,20211224,33.77,9.217,9.217,1.18,37.6071,41.6428,2.7402,9.3368,8.6041,,,7960.0,2000.0,2000.0,268809.2,67540.0
