ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300662.SZ,20220923,33.66,0.7808,1.1245,0.93,26.2353,23.574,3.1567,0.9451,0.802,0.2823,0.8973,19683.7115,19589.5015,13603.2475,662553.7291,659382.6205
001308.SZ,20220923,36.59,8.1472,8.1472,0.9,20.7408,14.0592,3.7712,1.6104,1.4972,,1.5767,52323.375,5519.825,5519.825,1914512.2913,201970.3968
300749.SZ,20220923,7.09,0.8784,1.3218,0.71,,,2.0056,1.1269,1.1649,1.4023,,20635.555,15572.085,10349.085,146306.085,110406.0827
002228.SZ,20220923,3.18,0.421,0.8071,0.93,18.0388,22.6167,1.2087,0.2245,0.2256,3.1023,4.5528,123863.1495,123456.7575,64404.7655,393884.8154,392592.4889
000635.SZ,20220923,8.96,2.0233,4.1501,1.2,635.4684,,1.0377,1.1893,1.3257,1.5547,,30461.0502,30308.7602,14776.4915,272931.0098,271566.4914
603070.SH,20220923,18.04,4.7779,4.7779,0.93,38.0697,36.4367,3.9929,3.3488,3.226,,0.8315,40100.0,6000.0,6000.0,723404.0,108240.0
002923.SZ,20220923,15.68,0.8181,1.6026,1.26,26.8363,24.9589,3.4117,3.1521,2.9435,1.9822,1.9802,23920.949,18399.1806,9393.2884,375080.4803,288499.1518
603810.SH,20220923,16.72,10.2951,19.5257,1.01,23.6526,25.5708,1.8502,1.7875,1.6097,2.1411,1.059,16229.388,16069.0796,8472.546,271355.3674,268675.0109
300840.SZ,20220923,8.6,0.9973,1.2869,0.91,33.6249,27.6807,1.9807,3.4809,3.4062,0.2093,0.3721,24000.0,15431.3513,11958.6324,206400.0,132709.6212
003008.SZ,20220923,23.99,1.2283,1.2283,0.59,29.87,29.6318,1.8892,13.3375,12.7712,2.501,2.0842,8000.0,3490.9529,3490.9529,191920.0,83747.9601
688198.SH,20220923,106.53,0.7015,0.7032,1.26,282.299,232.5947,14.2268,57.3955,53.8958,0.1328,0.3336,13567.2588,3487.2588,3479.1296,1445320.08,371497.68
601126.SH,20220923,13.46,1.5729,2.8037,1.01,24.2213,21.6657,2.8917,2.5465,2.3167,7.2808,3.7147,81317.2,81317.2,45620.9654,1094529.512,1094529.512
688125.SH,20220923,55.7,4.3923,4.3923,1.3,29.4623,26.837,2.4985,7.1659,6.7165,,1.7953,8080.808,1663.6845,1663.6845,450101.0056,92667.2267
002306.SZ,20220923,5.08,6.0497,7.847,0.92,898.9192,,49.6772,13.4539,29.5524,0.0,,84000.0,81329.0137,62701.1707,426720.0,413151.3896
920832.BJ,20220923,5.68,0.427,0.4281,0.41,12.9976,13.2107,1.0285,1.3597,1.2638,1.7606,1.7606,13876.3865,11814.1592,11784.7831,78817.8753,67104.4243
600718.SH,20220923,9.75,0.5631,0.7982,0.72,10.3198,10.2312,1.2502,1.3861,1.3594,0.0,0.6095,124180.5295,122213.5808,86228.4531,1210760.1626,1191582.4128
300530.SZ,20220923,27.88,1.3353,3.1113,1.1,,,22.3997,30.1947,16.866,0.0,,15813.945,11800.8158,5064.7565,440892.7866,329006.7445
688115.SH,20220923,42.35,2.0725,2.0725,0.87,42.7544,35.1102,2.1253,12.7043,10.2864,,1.0626,6667.0,1600.32,1600.32,282347.45,67773.552
601567.SH,20220923,10.97,0.8579,1.8154,1.66,22.3834,28.5372,1.7492,2.1993,1.9126,3.142,2.9185,140797.6553,138656.9053,65522.767,1544550.2786,1521066.2511
605336.SH,20220923,17.61,10.225,10.225,7.21,13.186,14.3956,1.7982,3.3261,3.1956,1.7969,6.0717,18465.3625,5861.245,5861.245,325175.0336,103216.5245
002445.SZ,20220923,2.41,1.252,1.773,1.17,27.8187,,2.7481,11.9694,9.8672,0.0,,239166.8331,238031.0872,168085.902,576392.0678,573654.9202
002397.SZ,20220923,5.09,1.1951,1.7384,0.5,,,2.4808,1.5625,1.603,1.1768,,75598.1443,54948.2032,37775.4432,384794.5545,279686.3543
300083.SZ,20220923,8.99,0.8608,0.9511,0.8,27.7373,25.907,4.176,2.6366,2.5368,0.0,,154317.6379,134474.5642,121706.4006,1387315.5647,1208926.3322
300854.SZ,20220923,17.08,2.375,2.8659,0.7,16.629,18.4855,1.7704,2.4218,2.1248,,0.8782,9909.4,4629.25,3836.2849,169252.552,79067.59
600560.SH,20220923,9.56,1.2905,2.2874,0.97,46.1974,45.2409,2.5119,3.025,3.0855,0.5439,0.659,22364.55,22364.55,12617.8376,213805.098,213805.098
301180.SZ,20220923,18.46,3.9495,3.9495,1.15,41.9851,35.7679,5.9768,5.546,5.5124,,0.2709,40001.0,4001.0,4001.0,738418.46,73858.46
