ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
300273.SZ,20220225,4.85,1.5696,1.61,0.78,61.4488,,1.4773,4.1311,4.2024,0.0,,79235.4216,62761.652,61185.8008,384291.7948,304394.0122
002681.SZ,20220225,3.91,1.2378,3.8186,0.6,6.696,,3.389,2.0167,1.7811,0.0,,182466.762,112121.5007,36345.4692,713445.0394,438395.0677
000922.SZ,20220225,10.59,0.669,1.0542,1.11,15.5596,31.3316,2.3906,2.6789,2.2433,1.5109,1.5109,59921.2053,58488.9503,37117.1664,634565.5641,619397.9837
000005.SZ,20220225,2.2,0.5683,0.6917,0.88,,,1.6228,5.8377,4.9258,0.0,,105853.6842,105794.6242,86921.9742,232878.1052,232748.1732
688585.SH,20220225,9.61,0.5386,0.9646,0.91,32.5744,308.0089,3.6803,1.9912,1.8695,0.8325,0.8325,40320.0,8152.2878,4552.5378,387475.2,78343.4858
688226.SH,20220225,14.02,3.0723,3.0723,0.98,46.0595,36.5856,2.533,2.307,1.744,,,15600.0,3315.0,3315.0,218712.0,46476.3
600256.SH,20220225,7.03,3.5475,5.2041,1.26,34.5408,13.6239,2.4173,3.05,2.1309,0.0,,656575.5139,656575.5139,447571.165,4615725.8627,4615725.8627
600030.SH,20220225,23.32,0.6401,0.8133,0.84,23.192,15.0405,1.6043,6.3552,4.5137,1.4971,1.4971,1482054.6829,1136668.3345,894555.3093,34561515.2052,26507105.5605
000828.SZ,20220225,11.0,2.166,7.178,1.1,12.5283,11.0421,1.3669,9.101,7.5942,2.2727,2.2727,103951.6992,103951.5642,31367.3048,1143468.6912,1143467.2062
002183.SZ,20220225,5.32,1.4795,2.1105,1.14,111.9254,30.1971,1.6241,0.2028,0.1779,0.3073,0.3073,259700.9091,238294.1947,167050.8447,1381608.8364,1267725.1158
002617.SZ,20220225,14.18,5.586,6.9301,1.07,175.198,218.304,6.0352,7.9835,6.2955,0.0,,160367.1326,129363.8417,104272.9826,2274005.9403,1834379.2753
301089.SZ,20220225,113.21,28.1155,28.1155,0.9,126.4573,152.0327,12.9652,27.0189,27.6639,,,12600.0,2750.6432,2750.6432,1426446.0,311400.3167
300688.SZ,20220225,29.98,7.0805,9.4541,0.82,446.7531,434.4824,5.5584,20.025,13.4082,0.3336,0.3336,10920.8976,8812.6383,6600.0774,327408.51,264202.8962
688682.SH,20220225,139.0,2.6147,2.6147,1.05,114.7293,102.6914,9.2027,22.439,19.8638,0.5755,0.5755,3700.0,786.25,786.25,514300.0,109288.75
688167.SH,20220225,147.02,7.8728,7.8728,1.57,379.2921,200.0693,5.7297,36.7511,30.2204,,,8996.0,1931.9362,1931.9362,1322591.92,284033.2601
688689.SH,20220225,40.85,8.5441,8.5441,0.96,75.4274,41.8844,5.0626,8.5953,6.5865,0.612,0.612,12840.0,3499.5,3499.5,524514.0,142954.575
300644.SZ,20220225,18.49,1.2834,2.3252,0.85,32.8524,48.4208,2.7148,1.7648,1.3117,0.955,0.955,10868.21,8376.3016,4623.4134,200953.2029,154877.8166
300222.SZ,20220225,9.72,1.9193,2.0998,0.91,,,3.2849,2.7694,2.6188,0.0,,78024.2234,55632.8918,50848.7452,758395.4514,540751.7083
920184.BJ,20220225,8.25,0.2046,0.2048,0.53,26.5026,57.5229,1.5721,3.5174,3.6127,2.4242,2.4242,13379.0,5965.8669,5960.6774,110376.75,49218.4019
002152.SZ,20220225,11.7,1.6383,3.3839,0.53,41.4831,34.613,2.7122,4.5323,4.2934,1.2821,1.2821,248338.2898,240774.4766,116570.0512,2905557.9907,2817061.3762
002369.SZ,20220225,5.47,5.6979,6.8565,0.92,,,2.297,1.0376,1.1688,0.0,,57676.9204,57591.4579,47859.7407,315492.7546,315025.2747
688109.SH,20220225,47.15,1.3713,1.4032,0.76,26.2564,40.7726,2.8173,6.7486,5.375,1.6967,1.6967,5437.4,1292.0,1262.7108,256373.41,60917.8
600679.SH,20220225,11.04,0.2401,0.5486,0.76,93.6864,58.9407,2.324,4.1352,2.8971,0.3101,0.3101,51529.4257,28687.317,12555.8946,568884.8597,316707.9797
603260.SH,20220225,145.69,1.2865,7.2118,0.8,111.4395,27.5116,9.2478,17.4499,9.3355,0.1738,0.1738,107416.5577,93800.0,16732.9124,15649518.2913,13665722.0
300970.SZ,20220225,23.98,6.719,6.719,0.74,21.1204,105.3067,1.9858,4.5922,5.0906,1.0842,1.0842,11670.0,2918.0,2918.0,279846.6,69973.64
601339.SH,20220225,6.8,1.4335,5.5717,2.02,27.8647,10.4229,1.1844,1.6627,1.3579,2.8902,2.8902,150000.0,150000.0,38591.3228,1020000.0,1020000.0
002019.SZ,20220225,17.11,1.307,1.5299,1.3,21.8048,60.6965,2.4407,3.91,4.5354,0.2924,0.2924,123410.6077,85188.8597,72775.702,2111555.4977,1457581.3895
600439.SH,20220225,2.93,1.1709,1.7662,0.91,86.9583,45.3595,1.1925,2.4945,2.1601,0.0,,113198.544,113198.544,75044.7223,331671.7339,331671.7339
002304.SZ,20220225,163.3,0.3844,0.8492,1.05,32.8901,32.7726,5.8395,11.6625,10.1987,1.8253,1.8253,150698.8,124894.1523,56541.2547,24609114.04,20395215.0706
