index_code,con_code,in_date,out_date,is_new
801730.SI,301152.SZ,20220905,,Y
801730.SI,301155.SZ,20211201,,Y
801730.SI,301157.SZ,20230316,,Y
801730.SI,301163.SZ,20220801,,Y
801730.SI,301168.SZ,20211217,,Y
801730.SI,301179.SZ,20211215,,Y
801730.SI,301210.SZ,20230707,,Y
801730.SI,301217.SZ,20230706,,Y
801730.SI,301222.SZ,20220316,,Y
801730.SI,301226.SZ,20220401,,Y
801730.SI,301232.SZ,20230626,,Y
801730.SI,301238.SZ,20220624,,Y
801730.SI,301266.SZ,20220615,,Y
801730.SI,301278.SZ,20220811,,Y
801730.SI,301291.SZ,20230707,,Y
801730.SI,301292.SZ,20230714,,Y
801730.SI,301295.SZ,20230705,,Y
801730.SI,301325.SZ,20230519,,Y
801730.SI,301327.SZ,20220926,,Y
801730.SI,301349.SZ,20220919,,Y
801730.SI,301358.SZ,20230216,,Y
801730.SI,301361.SZ,20221123,,Y
801730.SI,301386.SZ,20230406,,Y
801730.SI,301388.SZ,20221116,,Y
801730.SI,301439.SZ,20230324,,Y
801730.SI,301456.SZ,20230721,,Y
801730.SI,301487.SZ,20230816,,Y
801730.SI,301502.SZ,20240219,,Y
801730.SI,301511.SZ,20230824,,Y
801730.SI,301513.SZ,20260424,,Y
801730.SI,301516.SZ,20231215,,Y
801730.SI,301557.SZ,20250311,,Y
801730.SI,301587.SZ,20240415,,Y
801730.SI,301590.SZ,20250612,,Y
801730.SI,301609.SZ,20250730,,Y
801730.SI,301636.SZ,20250523,,Y
801730.SI,301658.SZ,20250410,,Y
801730.SI,301662.SZ,20250424,,Y
801730.SI,301668.SZ,20251013,,Y
801730.SI,301696.SZ,20260417,,Y
801730.SI,600067.SH,20240809,,Y
801730.SI,600072.SH,20240731,,Y
801730.SI,600089.SH,20140221,,Y
801730.SI,600110.SH,20140221,20170630,N
801730.SI,600110.SH,20220801,,Y
801730.SI,600112.SH,20140221,20240814,N
801730.SI,600151.SH,20140221,,Y
801730.SI,600152.SH,20211213,,Y
801730.SI,600192.SH,20140221,,Y
801730.SI,600202.SH,20140221,20220729,N
801730.SI,600207.SH,20180716,,Y
801730.SI,600212.SH,20230706,,Y
801730.SI,600241.SH,20190708,,Y
801730.SI,600268.SH,20140221,,Y
801730.SI,600290.SH,20140221,20240115,N
801730.SI,600312.SH,20140221,,Y
801730.SI,600353.SH,20140221,20180713,N
801730.SI,600379.SH,20140221,,Y
801730.SI,600401.SH,20140221,20180524,N
801730.SI,600405.SH,20140221,,Y
801730.SI,600406.SH,20140221,,Y
801730.SI,600416.SH,20140221,,Y
801730.SI,600438.SH,20190514,,Y
801730.SI,600458.SH,20211213,20240730,N
801730.SI,600468.SH,20140221,,Y
801730.SI,600475.SH,20140221,20240730,N
801730.SI,600478.SH,20211213,,Y
801730.SI,600481.SH,20230706,,Y
801730.SI,600482.SH,20170703,20190709,N
801730.SI,600482.SH,20220801,,Y
801730.SI,600517.SH,20140221,20220729,N
801730.SI,600525.SH,20140221,,Y
801730.SI,600537.SH,20140221,,Y
801730.SI,600550.SH,20140221,,Y
801730.SI,600577.SH,20190708,,Y
801730.SI,600580.SH,20140221,,Y
801730.SI,600590.SH,20140702,20220729,N
801730.SI,600732.SH,20201221,,Y
801730.SI,600847.SH,20140221,,Y
801730.SI,600869.SH,20140221,,Y
801730.SI,600875.SH,20140221,,Y
801730.SI,600877.SH,20211213,20220729,N
801730.SI,600884.SH,20211213,,Y
801730.SI,600885.SH,20140221,,Y
801730.SI,600973.SH,20140221,,Y
801730.SI,601012.SH,20140221,20190416,N
801730.SI,601012.SH,20190418,,Y
801730.SI,601126.SH,20140221,,Y
801730.SI,601179.SH,20140221,,Y
801730.SI,601218.SH,20140221,,Y
801730.SI,601222.SH,20140221,20211210,N
801730.SI,601311.SH,20211213,,Y
801730.SI,601558.SH,20140221,20200512,N
801730.SI,601567.SH,20140221,,Y
801730.SI,601615.SH,20190130,,Y
801730.SI,601616.SH,20140221,,Y
801730.SI,601700.SH,20140221,,Y
801730.SI,601727.SH,20140221,,Y
801730.SI,601865.SH,20211213,,Y
801730.SI,601877.SH,20140221,,Y
801730.SI,601908.SH,20140221,20211210,N
801730.SI,603015.SH,20150310,20211210,N
801730.SI,603016.SH,20160708,,Y
801730.SI,603025.SH,20150429,20211210,N
801730.SI,603026.SH,20211213,,Y
801730.SI,603031.SH,20230706,,Y
801730.SI,603032.SH,20230921,,Y
801730.SI,603050.SH,20170421,,Y
801730.SI,603063.SH,20170804,,Y
801730.SI,603070.SH,20220317,,Y
801730.SI,603092.SH,20251114,,Y
801730.SI,603097.SH,20220519,,Y
801730.SI,603100.SH,20140812,20211210,N
801730.SI,603105.SH,20180716,20201113,N
801730.SI,603185.SH,20211213,,Y
801730.SI,603191.SH,20220510,,Y
801730.SI,603212.SH,20200512,,Y
801730.SI,603218.SH,20170105,,Y
801730.SI,603248.SH,20251230,,Y
801730.SI,603312.SH,20240118,,Y
801730.SI,603320.SH,20170509,,Y
801730.SI,603333.SH,20140221,,Y
801730.SI,603344.SH,20240327,,Y
801730.SI,603350.SH,20240710,,Y
801730.SI,603370.SH,20250912,,Y
801730.SI,603381.SH,20240703,,Y
801730.SI,603396.SH,20171025,,Y
801730.SI,603398.SH,20230706,,Y
801730.SI,603416.SH,20161228,20211210,N
801730.SI,603488.SH,20170523,20190705,N
801730.SI,603489.SH,20191118,,Y
801730.SI,603507.SH,20171113,,Y
801730.SI,603530.SH,20190812,,Y
801730.SI,603556.SH,20211213,,Y
801730.SI,603577.SH,20161229,,Y
801730.SI,603583.SH,20181008,20211210,N
801730.SI,603606.SH,20141022,,Y
801730.SI,603618.SH,20150303,,Y
801730.SI,603628.SH,20170119,,Y
801730.SI,603659.SH,20200727,,Y
801730.SI,603728.SH,20170516,,Y
801730.SI,603806.SH,20140915,,Y
801730.SI,603819.SH,20161202,,Y
801730.SI,603829.SH,20171024,,Y
801730.SI,603859.SH,20161028,20191209,N
801730.SI,603859.SH,20191211,20211210,N
801730.SI,603861.SH,20160329,,Y
801730.SI,603897.SH,20180417,,Y
801730.SI,603906.SH,20230919,,Y
801730.SI,603985.SH,20220801,,Y
801730.SI,603988.SH,20141111,,Y
801730.SI,605066.SH,20200814,,Y
801730.SI,605117.SH,20230706,,Y
801730.SI,605196.SH,20210518,,Y
801730.SI,605222.SH,20200807,,Y
801730.SI,605277.SH,20210113,20211210,N
801730.SI,605288.SH,20200608,20211210,N
801730.SI,605378.SH,20210419,,Y
801730.SI,688005.SH,20230925,,Y
801730.SI,688006.SH,20230925,,Y
801730.SI,688032.SH,20230925,,Y
801730.SI,688063.SH,20230925,,Y
801730.SI,688116.SH,20230925,,Y
801730.SI,688147.SH,20230925,,Y
801730.SI,688148.SH,20230925,,Y
801730.SI,688155.SH,20230925,,Y
801730.SI,688184.SH,20230925,,Y
801730.SI,688186.SH,20250513,,Y
801730.SI,688191.SH,20230925,,Y
801730.SI,688223.SH,20230925,,Y
801730.SI,688226.SH,20230925,,Y
801730.SI,688248.SH,20230925,,Y
801730.SI,688275.SH,20230925,,Y
801730.SI,688303.SH,20230925,,Y
801730.SI,688330.SH,20230925,,Y
801730.SI,688339.SH,20230925,,Y
801730.SI,688345.SH,20230925,,Y
801730.SI,688348.SH,20230925,,Y
801730.SI,688349.SH,20230925,,Y
801730.SI,688353.SH,20230925,,Y
