ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
603355.SH,20210930,25.58,0.1855,1.041,0.82,44.8472,36.0766,4.8771,2.3419,1.8818,0.7088,5.5847,57502.55,56399.21,10049.4171,1470915.229,1442691.7918
000615.SZ,20210930,14.02,3.3901,5.6636,0.51,,101.061,6.2138,5.5109,3.8351,0.0,,78118.0319,77260.9203,46247.1676,1095214.8072,1083198.1026
002420.SZ,20210930,6.84,1.7375,2.3705,0.51,41.6557,35.8382,4.4629,0.8954,0.7886,0.0,,40100.0,39019.2821,28599.3921,274284.0,266891.8896
300154.SZ,20210930,6.06,0.5531,1.1582,0.57,41.2552,33.5755,1.7522,4.9657,3.1768,3.3026,2.4355,45529.6,32135.215,15345.225,275909.376,194739.4029
300719.SZ,20210930,13.11,1.8136,2.6252,0.68,34.8804,64.17,3.3712,5.4622,5.966,0.7634,1.5256,25402.925,18112.6132,12512.6438,333032.3468,237456.3591
600228.SH,20210930,6.74,0.6876,0.9239,0.7,,396.8546,16.3692,15.1775,13.203,0.0,,82326.7005,24132.0,17958.6606,554881.9614,162649.68
605598.SH,20210930,15.01,10.0253,10.0253,0.42,23.9198,22.4786,1.8587,3.2736,3.133,,,17274.3467,4319.3467,4319.3467,259287.944,64833.394
001201.SZ,20210930,37.26,4.2808,4.2808,0.67,9.6987,11.1952,2.1194,4.8355,4.6629,,1.917,17733.8,4433.8,4433.8,660761.388,165203.388
600376.SH,20210930,5.22,0.2211,0.467,0.88,4.2889,4.9719,0.5126,0.3045,0.2262,7.6628,7.6628,257956.5242,257956.5242,122126.6904,1346533.0563,1346533.0563
603520.SH,20210930,49.79,1.3702,2.3713,0.75,51.0705,47.8698,6.0861,8.9183,8.1273,0.4813,1.0044,24486.9171,24442.6421,14123.2421,1219203.6024,1216999.1502
300703.SZ,20210930,9.78,1.9425,3.0065,0.63,34.6799,55.9397,2.6233,1.6542,1.4491,3.0464,1.5207,18377.514,17205.347,11116.4845,179732.0869,168268.2937
