ts_code,trade_date,close,turnover_rate,turnover_rate_f,volume_ratio,pe,pe_ttm,pb,ps,ps_ttm,dv_ratio,dv_ttm,total_share,float_share,free_share,total_mv,circ_mv
688061.SH,20221223,88.48,2.7412,2.7412,0.89,54.5787,37.1682,2.6408,12.7001,10.1969,,,7710.6974,1748.042,1748.042,682242.506,154666.7562
600868.SH,20221223,2.61,0.5258,0.5663,0.68,550.8471,98.1599,2.0709,14.2174,9.2284,0.2299,0.0766,189814.8679,189814.8679,176264.8506,495416.8052,495416.8052
605168.SH,20221223,78.77,1.2936,1.3055,0.8,15.8181,14.6195,3.7299,2.2369,1.5982,2.6169,2.6169,10140.7289,4451.9535,4411.5048,798785.2155,350680.3772
002202.SZ,20221223,10.6,0.2697,0.3599,0.57,12.9553,15.9438,1.2791,0.8856,1.0371,2.3585,2.3585,422506.7647,339359.5067,254336.0936,4478571.7058,3597210.771
920971.BJ,20221223,16.17,0.8481,0.8491,2.99,17.1776,18.2338,2.1485,4.482,4.3865,,,5762.6668,1498.5932,1496.8069,93182.3222,24232.252
600052.SH,20221223,5.28,0.249,0.501,0.62,,,1.3792,19.0927,16.1756,0.0,,84419.4741,84419.4741,41956.6455,445734.8232,445734.8232
601577.SH,20221223,6.58,0.2993,0.3625,0.77,4.1974,3.9995,0.4971,1.2681,1.1777,4.8632,5.3191,402155.3754,206760.6477,170755.7966,2646182.3701,1360485.0619
301035.SZ,20221223,83.96,2.4596,2.4596,3.17,29.0935,14.0536,3.8422,2.3748,1.5558,0.641,0.9888,27711.5744,8790.7017,8790.7017,2326663.7866,738067.3147
600125.SH,20221223,5.44,0.8528,1.2185,0.77,21.0549,17.7742,1.0569,0.3969,0.5345,1.8382,1.4706,130552.1874,130552.1874,91377.407,710203.8995,710203.8995
002535.SZ,20221223,2.38,1.5893,1.9028,0.98,,,4.7264,4.1994,2.3257,0.0,,80168.3074,57089.2553,47682.4649,190800.5716,135872.4276
002242.SZ,20221223,17.0,0.6818,2.078,1.14,17.4883,22.212,3.9366,1.2371,1.2497,5.8825,8.7846,76701.7,76568.5725,25123.7889,1303928.9,1301665.7325
603217.SH,20221223,33.07,1.7105,4.6297,0.97,19.1202,14.2346,2.3765,2.9381,2.4933,0.7034,1.5119,20820.64,20564.032,7597.6891,688538.5648,680052.5382
600308.SH,20221223,5.07,0.3151,0.5115,0.68,6.7983,11.493,0.607,0.3686,0.3588,3.8046,4.4209,108347.8697,108347.8697,66732.3395,549323.6994,549323.6994
605188.SH,20221223,9.38,20.1704,20.1704,0.81,154.3108,349.4653,4.2035,2.1695,2.0748,0.7996,0.3198,49558.0,6037.9998,6037.9998,464854.04,56636.4381
002699.SZ,20221223,3.32,3.5316,3.9705,0.91,,,1.4055,2.9309,1.6742,0.0,,90957.2725,90949.7725,80894.7903,301978.1447,301953.2447
000656.SZ,20221223,2.01,1.9361,2.4964,0.75,2.9809,,0.3536,0.0956,0.1166,22.3533,,533971.5816,531211.7992,411989.5566,1073282.879,1067735.7164
002931.SZ,20221223,10.12,0.6447,1.5977,0.7,25.4438,38.9944,3.1542,2.8008,3.135,1.0583,0.988,19916.3282,17981.1268,7255.9455,201553.2414,181969.0032
600391.SH,20221223,17.09,0.5718,0.8937,0.78,265.0562,80.1373,3.7802,1.6099,1.6036,0.0,,33012.9367,33012.9367,21122.2062,564191.0882,564191.0882
300065.SZ,20221223,13.61,4.0452,4.1179,0.53,193.0877,204.2574,3.9887,10.4656,9.98,0.0,,69389.9186,61670.8254,60581.4892,944396.7921,839339.9337
600698.SH,20221223,4.69,1.0299,1.9787,0.99,569.5442,563.2538,6.3208,8.7806,14.1288,0.0,,106441.0032,83016.7821,43210.0241,499208.305,389348.708
002836.SZ,20221223,9.24,1.6078,5.3091,0.81,158.727,18.7384,4.0463,12.2841,12.1317,2.7056,0.9019,19200.0,19200.0,5814.6,177408.0,177408.0
300673.SZ,20221223,17.6,1.5714,2.1416,0.82,74.3139,32.0335,2.4857,3.5095,2.6079,0.3788,0.1685,25341.9776,16337.4776,11987.9776,446018.8058,287539.6058
603009.SH,20221223,5.95,0.873,1.4498,1.21,32.7905,41.6507,1.2658,1.2282,1.2681,0.0,1.0756,35873.0089,33840.897,20377.6115,213444.403,201353.3372
600662.SH,20221223,6.12,0.9715,1.6191,0.77,26.2843,24.4388,3.6812,1.22,1.0288,0.0,3.268,228329.675,105336.2191,63201.7315,1397377.611,644657.6609
002562.SZ,20221223,4.8,1.9154,2.3034,0.6,180.0733,17.0193,1.5364,1.8668,1.4666,0.0,,106290.5203,69987.4705,58198.0245,510194.4974,335939.8584
300459.SZ,20221223,3.17,1.9904,2.5556,1.36,15.7384,21.9301,2.9027,5.7406,6.1961,0.0,,351581.0939,300078.3208,233712.54,1114512.0677,951248.2769
002180.SZ,20221223,50.83,0.5465,0.8279,1.42,61.8774,35.2783,4.4945,3.1581,2.6915,0.1795,0.1964,141604.6938,120648.7082,79639.3166,7197766.5859,6132573.8378
300833.SZ,20221223,81.1,1.4772,1.4772,1.03,50.3012,19.7968,3.2802,11.0637,5.9282,0.4932,0.9864,8432.7,2108.2,2108.2,683891.97,170975.02
600218.SH,20221223,8.53,0.4278,0.6171,0.64,24.4284,32.6829,1.2068,0.6746,0.6835,0.9924,1.2309,43559.9919,41265.8743,28611.6243,371566.7309,351997.9078
601106.SH,20221223,2.9,0.1894,0.5243,0.87,118.1153,116.3141,1.7422,0.8599,0.7928,0.0,,685778.2927,685778.2927,247721.9039,1988757.0488,1988757.0488
002598.SZ,20221223,10.87,3.0714,4.8957,0.65,32.3311,32.1271,3.214,1.9998,1.7993,0.0,0.92,31200.0,27220.1051,17077.3463,339144.0,295882.5424
688197.SH,20221223,23.93,1.2996,1.2996,1.06,,,2.8218,273.0743,932.1823,,,14871.9343,3569.28,3569.28,355885.3878,85412.8704
