trade_date,etf_code,theme,style,dividend_yield_abs,weighted_pb,weighted_pe_ttm,constituent_count,source
2023-02-24,512010.SH,医药,growth,0.010123281854825106,5.860732520889512,26.56103346014168,359,constituent_weighted
2023-02-24,512480.SH,半导体,growth,0.003927594122891563,6.215338323855152,38.53425060195191,48,constituent_weighted
2023-02-24,159995.SZ,芯片,growth,0.0033827536354059935,6.147432433604387,44.49237952756002,128,constituent_weighted
2023-02-24,159819.SZ,人工智能,growth,0.0069452852699396035,5.702833776201201,55.324820703750326,267,constituent_weighted
2023-02-24,512660.SH,军工,growth,0.004192174179813027,5.094898201745655,57.95061780350511,98,constituent_weighted
2023-02-24,515030.SH,新能源车,growth,0.06129099530642936,1.6146442880987164,6.804204806829492,38,constituent_weighted
2023-02-24,515790.SH,光伏,growth,0.005700733354194687,5.209980063613541,28.65737797632761,266,constituent_weighted
2023-02-24,512400.SH,有色,cyclical_value,0.009367850879643874,3.655485085694716,16.6225557048975,128,constituent_weighted
2023-02-24,515220.SH,煤炭,cyclical_value,0.06174809512466136,1.6086976290001924,6.733105578757895,36,constituent_weighted
2023-02-24,515210.SH,钢铁,cyclical_value,0.044106739762110096,1.7001502011621483,17.347573016909134,44,constituent_weighted
2023-02-24,561560.SH,电力,stable_value,0.019797554954127317,2.0996695396153715,25.383412740762317,123,constituent_weighted
2023-03-24,512000.SH,证券,cyclical_value,0.021791692269397048,1.697282772099195,19.95033643801814,50,constituent_weighted
2023-03-24,512800.SH,银行,stable_value,0.056441125691633884,0.6006173465848469,4.605603461148522,42,constituent_weighted
2023-03-24,512200.SH,地产,cyclical_value,0.026883232237676667,1.3614266305214278,14.777420830879969,115,constituent_weighted
2023-03-24,159928.SZ,消费,stable_value,0.018373459806448965,9.991576417066053,35.943121629366715,119,constituent_weighted
2023-03-24,512010.SH,医药,growth,0.010489697242116774,5.573319647376645,25.559695295236804,361,constituent_weighted
2023-03-24,512480.SH,半导体,growth,0.003786738849562047,6.494005995544873,41.57980625237761,48,constituent_weighted
2023-03-24,159995.SZ,芯片,growth,0.003073926310928678,6.582323036148069,49.544422596916746,129,constituent_weighted
2023-03-24,159819.SZ,人工智能,growth,0.005995857136207828,6.222031224638151,61.94862295278603,268,constituent_weighted
2023-03-24,512660.SH,军工,growth,0.004161365406761109,5.014363201708674,58.53615708254013,98,constituent_weighted
2023-03-24,515030.SH,新能源车,growth,0.06387039120144693,1.511983816262389,6.509863399987353,38,constituent_weighted
2023-03-24,515790.SH,光伏,growth,0.006019627036754568,4.602507454732585,25.859385803613872,268,constituent_weighted
2023-03-24,512400.SH,有色,cyclical_value,0.00963714218355686,3.3756815907849873,15.444126874801494,128,constituent_weighted
2023-03-24,515220.SH,煤炭,cyclical_value,0.06429743422101111,1.5090333716438467,6.4467724897085334,36,constituent_weighted
2023-03-24,515210.SH,钢铁,cyclical_value,0.04697971416264045,1.4873394672600302,16.621154062038915,45,constituent_weighted
2023-03-24,561560.SH,电力,stable_value,0.0195661695097171,2.063948833956632,25.044972933682434,123,constituent_weighted
2023-04-21,512000.SH,证券,cyclical_value,0.021877506907515613,1.6726532710430257,20.695173911807906,50,constituent_weighted
2023-04-21,512800.SH,银行,stable_value,0.05415037595672675,0.6090025139890464,4.76604244352418,42,constituent_weighted
2023-04-21,512200.SH,地产,cyclical_value,0.027338026539862757,1.2750910478318684,15.614303558341154,115,constituent_weighted
2023-04-21,159928.SZ,消费,stable_value,0.019323130897181545,9.005787007780025,33.377301093825444,120,constituent_weighted
2023-04-21,512010.SH,医药,growth,0.010238067765876633,5.449261342981433,25.79288153546015,364,constituent_weighted
2023-04-21,512480.SH,半导体,growth,0.003763982669801892,6.499389039677953,49.79064153376092,48,constituent_weighted
2023-04-21,159995.SZ,芯片,growth,0.0028125890639117187,6.843826814029374,59.26712691673853,133,constituent_weighted
2023-04-21,159819.SZ,人工智能,growth,0.0062037697219231545,5.921147596699393,63.48145152374457,269,constituent_weighted
2023-04-21,512660.SH,军工,growth,0.00411627072640887,4.560720110867341,57.07358869889246,98,constituent_weighted
2023-04-21,515030.SH,新能源车,growth,0.06256740582091225,1.518158585756755,6.649522524374368,40,constituent_weighted
2023-04-21,515790.SH,光伏,growth,0.006124955146389157,4.3462194155592435,23.78752192548562,269,constituent_weighted
2023-04-21,512400.SH,有色,cyclical_value,0.010923263440261614,3.3076488317312878,15.214110941554337,129,constituent_weighted
2023-04-21,515220.SH,煤炭,cyclical_value,0.06316016502886654,1.5202981535583378,6.587595805081992,37,constituent_weighted
2023-04-21,515210.SH,钢铁,cyclical_value,0.04761575750752834,1.4213819892399913,18.284007278274462,45,constituent_weighted
2023-04-21,561560.SH,电力,stable_value,0.019482289237099423,2.0557897991268907,24.103225836870546,122,constituent_weighted
2023-05-19,512000.SH,证券,cyclical_value,0.0209764692969651,1.6259282244883637,19.416207306335092,50,constituent_weighted
2023-05-19,512800.SH,银行,stable_value,0.05144374620121387,0.6113923812304474,5.019848282915709,42,constituent_weighted
2023-05-19,512200.SH,地产,cyclical_value,0.030917035611785555,1.2120233487099799,15.807861023779694,113,constituent_weighted
2023-05-19,159928.SZ,消费,stable_value,0.018901241287106657,7.728157520980735,30.387257605909948,120,constituent_weighted
2023-05-19,512010.SH,医药,growth,0.008979737421556559,5.410235645954154,29.341141136186696,361,constituent_weighted
2023-05-19,512480.SH,半导体,growth,0.003931428755447798,5.7409858891610765,57.42504712617744,48,constituent_weighted
2023-05-19,159995.SZ,芯片,growth,0.002822500923204849,6.022112565427033,65.47863440559962,138,constituent_weighted
2023-05-19,159819.SZ,人工智能,growth,0.008789740869461365,5.714968350449586,62.293388159676425,264,constituent_weighted
2023-05-19,512660.SH,军工,growth,0.0048489779826154464,5.143452914198921,60.62822696569665,99,constituent_weighted
2023-05-19,515030.SH,新能源车,growth,0.06428593415617397,1.4758381795019992,6.756802148617005,38,constituent_weighted
2023-05-19,515790.SH,光伏,growth,0.007832048808353972,4.257505438171574,22.46296070075414,268,constituent_weighted
2023-05-19,512400.SH,有色,cyclical_value,0.014265764703284268,2.964901086655341,14.835031825859943,129,constituent_weighted
2023-05-19,515220.SH,煤炭,cyclical_value,0.06441222117707253,1.4788749913473456,6.721868525116094,37,constituent_weighted
2023-05-19,515210.SH,钢铁,cyclical_value,0.0496403617637053,1.3738624787573135,21.570059850189157,45,constituent_weighted
2023-05-19,561560.SH,电力,stable_value,0.018125523171858733,2.085572422387769,24.295136039183546,124,constituent_weighted
2023-06-30,512000.SH,证券,cyclical_value,0.02280865641576081,1.522445377661282,18.48981053068105,50,constituent_weighted
2023-06-30,512800.SH,银行,stable_value,0.05419732418190872,0.5855018572016316,4.784126413399926,42,constituent_weighted
2023-06-30,512200.SH,地产,cyclical_value,0.033576893862964884,1.1921355760963703,15.221821283299816,107,constituent_weighted
2023-06-30,159928.SZ,消费,stable_value,0.022810341526163083,8.54665595500273,29.063009743634566,120,constituent_weighted
2023-06-30,512010.SH,医药,growth,0.012220654434710227,5.323193865514515,27.67401781153415,360,constituent_weighted
2023-06-30,512480.SH,半导体,growth,0.004197356633798992,5.649962885157423,55.970779452567854,48,constituent_weighted
2023-06-30,159995.SZ,芯片,growth,0.003043544654596014,5.977642411303126,64.30317158174103,142,constituent_weighted
2023-06-30,159819.SZ,人工智能,growth,0.006096155736502535,6.230441533120798,64.398672657531,268,constituent_weighted
2023-06-30,512660.SH,军工,growth,0.0045937527241754995,5.6195250864628505,62.23995383494368,98,constituent_weighted
2023-06-30,515030.SH,新能源车,growth,0.07808751591570454,1.408751327152306,6.280748343808123,38,constituent_weighted
2023-06-30,515790.SH,光伏,growth,0.009619828210748659,4.303755258490614,22.520234569338122,269,constituent_weighted
2023-06-30,512400.SH,有色,cyclical_value,0.0163909426308212,2.879869612870606,14.418054111966663,130,constituent_weighted
2023-06-30,515220.SH,煤炭,cyclical_value,0.07827083962659774,1.4117620503684127,6.248193979409146,37,constituent_weighted
2023-06-30,515210.SH,钢铁,cyclical_value,0.027495696432515905,1.3269465149443667,20.860599973428908,45,constituent_weighted
2023-06-30,561560.SH,电力,stable_value,0.01916619809172838,2.08814929147638,24.218188326497515,123,constituent_weighted
2023-07-28,512000.SH,证券,cyclical_value,0.016320107522150754,1.7159167784199973,21.176113508933366,50,constituent_weighted
2023-07-28,512800.SH,银行,stable_value,0.05628835126262306,0.6291952817461401,4.93720691814371,42,constituent_weighted
2023-07-28,512200.SH,地产,cyclical_value,0.02189731731077698,1.3463656738263725,17.01841501815285,109,constituent_weighted
2023-07-28,159928.SZ,消费,stable_value,0.02083192538516204,9.542601422578759,31.90655631800655,121,constituent_weighted
2023-07-28,512010.SH,医药,growth,0.012456352755775519,5.5204665025153705,27.907545534116537,363,constituent_weighted
2023-07-28,512480.SH,半导体,growth,0.003680012953869157,5.506810599920813,55.51034120426681,48,constituent_weighted
2023-07-28,159995.SZ,芯片,growth,0.002876223841476338,5.632157432909155,62.64354053991501,141,constituent_weighted
2023-07-28,159819.SZ,人工智能,growth,0.005948932711675236,6.103761976496644,60.70521930607978,266,constituent_weighted
2023-07-28,512660.SH,军工,growth,0.004549696118907132,4.471139083600084,59.349646725485144,100,constituent_weighted
2023-07-28,515030.SH,新能源车,growth,0.0931663310306309,1.4939855950355703,6.056912817158129,38,constituent_weighted
2023-07-28,515790.SH,光伏,growth,0.011395078057821214,4.231844143023515,21.45471388238568,283,constituent_weighted
2023-07-28,512400.SH,有色,cyclical_value,0.018085858694873683,2.9726723022166124,14.70115144016867,129,constituent_weighted
2023-07-28,515220.SH,煤炭,cyclical_value,0.0936184030780236,1.4974431374942454,6.022550245910018,37,constituent_weighted
2023-07-28,515210.SH,钢铁,cyclical_value,0.02313795951150241,1.3627060934015727,22.30588820246211,44,constituent_weighted
2023-07-28,561560.SH,电力,stable_value,0.02103989044586209,2.086913390225405,23.25172449964057,126,constituent_weighted
2023-08-25,512000.SH,证券,cyclical_value,0.01673299988468776,1.7221245503165508,21.189992913121497,50,constituent_weighted
2023-08-25,512800.SH,银行,stable_value,0.05868680699071866,0.5925708996445035,4.711978622684928,42,constituent_weighted
2023-08-25,512200.SH,地产,cyclical_value,0.018732114999123528,1.357037804645607,15.914634593103752,109,constituent_weighted
2023-08-25,159928.SZ,消费,stable_value,0.022218475580091063,8.600116574611883,29.40695826883844,121,constituent_weighted
2023-08-25,512010.SH,医药,growth,0.013711566837324737,4.820714553700825,25.51487978117258,365,constituent_weighted
2023-08-25,512480.SH,半导体,growth,0.0035029862765458466,4.891808287623709,52.708705639549464,50,constituent_weighted
2023-08-25,159995.SZ,芯片,growth,0.0028336638113844867,5.038112827696173,60.383234092992545,146,constituent_weighted
2023-08-25,159819.SZ,人工智能,growth,0.00621589308163609,5.515411474091625,56.835432895542674,267,constituent_weighted
2023-08-25,512660.SH,军工,growth,0.004772033491727707,4.057151059058983,53.80488663686644,101,constituent_weighted
2023-08-25,515030.SH,新能源车,growth,0.09476717812325833,1.4346224830277774,6.048769005695464,38,constituent_weighted
2023-08-25,515790.SH,光伏,growth,0.012412005888547831,3.8384986236491896,19.386925655134842,286,constituent_weighted
2023-08-25,512400.SH,有色,cyclical_value,0.018620438156718343,2.744322418838974,14.221989570060591,129,constituent_weighted
2023-08-25,515220.SH,煤炭,cyclical_value,0.0952003037432018,1.4379933903960234,6.016029672997744,37,constituent_weighted
2023-08-25,515210.SH,钢铁,cyclical_value,0.024594396191357174,1.2103890177425123,20.713572040368188,44,constituent_weighted
2023-08-25,561560.SH,电力,stable_value,0.022494707997205095,2.052272571194772,22.532499335697732,126,constituent_weighted
2023-09-22,512000.SH,证券,cyclical_value,0.014701615732904688,1.6348029883428286,21.462536789717145,50,constituent_weighted
2023-09-22,512800.SH,银行,stable_value,0.05741667210750477,0.590657912556314,4.781639098401519,42,constituent_weighted
2023-09-22,512200.SH,地产,cyclical_value,0.019427433081514914,1.3194216254514572,15.798746628349711,109,constituent_weighted
2023-09-22,159928.SZ,消费,stable_value,0.022431109403382152,8.725052755770248,29.350644848908118,121,constituent_weighted
2023-09-22,512010.SH,医药,growth,0.013114059333316882,5.0645617136756975,27.12995040879409,366,constituent_weighted
2023-09-22,512480.SH,半导体,growth,0.003389942567170474,4.907744540701124,59.780232889186586,50,constituent_weighted
2023-09-22,159995.SZ,芯片,growth,0.0027409189266361105,5.0843458758532485,68.58696351384715,147,constituent_weighted
2023-09-22,159819.SZ,人工智能,growth,0.006127042909365431,5.440066338926512,57.88319860981573,267,constituent_weighted
2023-09-22,512660.SH,军工,growth,0.004665176230173018,4.137874212410294,53.98159435464711,100,constituent_weighted
2023-09-22,515030.SH,新能源车,growth,0.08393251520370007,1.564232890192165,7.934541267770811,38,constituent_weighted
2023-09-22,515790.SH,光伏,growth,0.0130154104633293,3.522860986734184,18.526191238563342,289,constituent_weighted
2023-09-22,512400.SH,有色,cyclical_value,0.0176914380884157,2.7556533189004426,16.51663352376431,128,constituent_weighted
2023-09-22,515220.SH,煤炭,cyclical_value,0.08429710841063041,1.5678228568039192,7.894000667125868,37,constituent_weighted
2023-09-22,515210.SH,钢铁,cyclical_value,0.023895065266063106,1.2554460522796012,23.744311610363035,44,constituent_weighted
2023-09-22,561560.SH,电力,stable_value,0.022498167069430454,2.025870709532628,21.96528869816237,126,constituent_weighted
2023-10-27,512000.SH,证券,cyclical_value,0.01511275006467629,1.5972359664180151,21.012846687894147,50,constituent_weighted
2023-10-27,512800.SH,银行,stable_value,0.058207734964699435,0.5733811572188302,4.7075556214904735,42,constituent_weighted
2023-10-27,512200.SH,地产,cyclical_value,0.021385238262048988,1.246510998759373,14.265212307879672,109,constituent_weighted
2023-10-27,159928.SZ,消费,stable_value,0.023975204242238663,7.6292334773072366,26.997374412187686,121,constituent_weighted
2023-10-27,512010.SH,医药,growth,0.012381731617992551,5.0871457346653575,29.038005972545896,473,constituent_weighted
2023-10-27,512480.SH,半导体,growth,0.002797937477471647,5.046273908374878,72.22840390872508,145,constituent_weighted
2023-10-27,159995.SZ,芯片,growth,0.0027811541292863525,5.066619577729345,73.1924414948717,147,constituent_weighted
2023-10-27,159819.SZ,人工智能,growth,0.0059598678451655545,5.362554518366238,59.065460234247965,331,constituent_weighted
2023-10-27,512660.SH,军工,growth,0.005191307139555648,4.093838544027092,51.8544412733975,136,constituent_weighted
2023-10-27,515030.SH,新能源车,growth,0.08622409498538468,1.4872565455012954,7.891320904969024,38,constituent_weighted
2023-10-27,515790.SH,光伏,growth,0.01352660912419357,3.2140113670163375,18.101505034798777,343,constituent_weighted
2023-10-27,512400.SH,有色,cyclical_value,0.018516928505316606,2.6415989299840885,16.652893037665233,136,constituent_weighted
2023-10-27,515220.SH,煤炭,cyclical_value,0.08660481295698319,1.4905798798529184,7.85041276517779,37,constituent_weighted
2023-10-27,515210.SH,钢铁,cyclical_value,0.02175364017261482,1.220559543989888,20.87891745481261,45,constituent_weighted
2023-10-27,561560.SH,电力,stable_value,0.023289096621282476,1.9952246746623317,19.59781785579851,126,constituent_weighted
2023-11-24,512000.SH,证券,cyclical_value,0.014608319641651357,1.6082850682169172,21.47153222237906,50,constituent_weighted
2023-11-24,512800.SH,银行,stable_value,0.058717741315490415,0.550919556526806,4.666087210253515,42,constituent_weighted
2023-11-24,512200.SH,地产,cyclical_value,0.020363703246725925,1.2589559245756188,15.70080509602073,108,constituent_weighted
2023-11-24,159928.SZ,消费,stable_value,0.023437736523843334,7.713129649863524,27.16550606740057,121,constituent_weighted
2023-11-24,512010.SH,医药,growth,0.012603185602241102,5.045419218571937,31.819287479891695,473,constituent_weighted
2023-11-24,512480.SH,半导体,growth,0.0027197768397343473,5.108703756398983,80.71123993018577,146,constituent_weighted
2023-11-24,159995.SZ,芯片,growth,0.0027010566557605377,5.138098830314201,81.83779655760779,148,constituent_weighted
2023-11-24,159819.SZ,人工智能,growth,0.005787192780720547,5.482572948810944,63.190897396262216,331,constituent_weighted
2023-11-24,512660.SH,军工,growth,0.005121023068785046,4.053057199853291,52.71600743852623,136,constituent_weighted
2023-11-24,515030.SH,新能源车,growth,0.08268506484442194,1.604073358538805,8.642025307444372,38,constituent_weighted
2023-11-24,515790.SH,光伏,growth,0.013819197975296255,3.214473008669281,18.157177602047575,342,constituent_weighted
2023-11-24,512400.SH,有色,cyclical_value,0.018964292195762025,2.570269908277546,16.682697804224084,136,constituent_weighted
2023-11-24,515220.SH,煤炭,cyclical_value,0.08304138793535104,1.6078616499872505,8.597474730379961,37,constituent_weighted
2023-11-24,515210.SH,钢铁,cyclical_value,0.02188044728161745,1.1990595195255855,20.82064613242915,45,constituent_weighted
2023-11-24,561560.SH,电力,stable_value,0.023190836736912242,1.981459730505441,18.087763461108196,127,constituent_weighted
2023-12-22,512000.SH,证券,cyclical_value,0.015243471403963779,1.526937622614867,20.321547509717384,50,constituent_weighted
2023-12-22,512800.SH,银行,stable_value,0.060397962804560085,0.5296558116359756,4.536259709419239,42,constituent_weighted
2023-12-22,512200.SH,地产,cyclical_value,0.02267667619437116,1.1539936006852967,13.937706272865032,109,constituent_weighted
2023-12-22,159928.SZ,消费,stable_value,0.0306026414071124,7.632025854418366,24.797415389237784,121,constituent_weighted
2023-12-22,512010.SH,医药,growth,0.013254824729459371,4.888710566975069,30.064150870160802,473,constituent_weighted
2023-12-22,512480.SH,半导体,growth,0.0029111453291738158,5.094439468753163,78.25292368854366,148,constituent_weighted
2023-12-22,159995.SZ,芯片,growth,0.0028929382102705686,5.121677374138264,79.30285957310225,150,constituent_weighted
2023-12-22,159819.SZ,人工智能,growth,0.006166855705800662,5.207778850472697,59.428196776166324,331,constituent_weighted
2023-12-22,512660.SH,军工,growth,0.005323020457290158,3.849653604593777,50.686031919630054,136,constituent_weighted
2023-12-22,515030.SH,新能源车,growth,0.08006057412226159,1.6528176164870731,8.938061312536595,38,constituent_weighted
2023-12-22,515790.SH,光伏,growth,0.014986816465839853,3.0119292143119845,16.95332029880783,344,constituent_weighted
2023-12-22,512400.SH,有色,cyclical_value,0.019426992022230243,2.4979144309086934,16.271646348566442,136,constituent_weighted
2023-12-22,515220.SH,煤炭,cyclical_value,0.08037097803226624,1.6567427168017719,8.895810340063731,37,constituent_weighted
2023-12-22,515210.SH,钢铁,cyclical_value,0.02302605898044535,1.1207650691640385,19.724086565436814,45,constituent_weighted
2023-12-22,561560.SH,电力,stable_value,0.023205933369360908,2.01762844096374,18.2781813351886,127,constituent_weighted
2024-01-19,512000.SH,证券,cyclical_value,0.015333168946866595,1.4545052137658896,19.346977674993802,50,constituent_weighted
2024-01-19,512800.SH,银行,stable_value,0.05883798663789426,0.5461442649651932,4.653762048667548,42,constituent_weighted
2024-01-19,512200.SH,地产,cyclical_value,0.024540128183465935,1.0584753804980298,12.874995139457836,107,constituent_weighted
2024-01-19,159928.SZ,消费,stable_value,0.025700200233045534,7.4144078296653655,24.077056573035485,121,constituent_weighted
2024-01-19,512010.SH,医药,growth,0.014113230549646017,4.589590831932675,28.33176718516139,472,constituent_weighted
2024-01-19,512480.SH,半导体,growth,0.003198602023523743,4.575838221369545,71.22509051286254,148,constituent_weighted
2024-01-19,159995.SZ,芯片,growth,0.0031798631497528896,4.596470870435601,72.15045898897763,150,constituent_weighted
2024-01-19,159819.SZ,人工智能,growth,0.006971041805126715,4.4490831496623295,52.53272900918719,330,constituent_weighted
2024-01-19,512660.SH,军工,growth,0.005826742488097733,3.3576740699989913,45.067592061135784,137,constituent_weighted
2024-01-19,515030.SH,新能源车,growth,0.07793757556604691,1.7108452579728932,9.183753063705991,38,constituent_weighted
2024-01-19,515790.SH,光伏,growth,0.01494332198961695,2.9315268923449462,16.946226640730067,345,constituent_weighted
2024-01-19,512400.SH,有色,cyclical_value,0.02050134218832763,2.392061592764955,15.778526746482363,136,constituent_weighted
2024-01-19,515220.SH,煤炭,cyclical_value,0.07818870060789779,1.7148517794164524,9.146308564695426,37,constituent_weighted
2024-01-19,515210.SH,钢铁,cyclical_value,0.024150115391022606,1.0576066835158398,18.807087405058056,45,constituent_weighted
2024-01-19,561560.SH,电力,stable_value,0.023147361318520424,2.013336286665097,18.30340670423319,127,constituent_weighted
2024-02-23,512000.SH,证券,cyclical_value,0.01439471839831985,1.5074369755073742,20.853969104664,50,constituent_weighted
2024-02-23,512800.SH,银行,stable_value,0.052079871607570626,0.6103244199379486,5.247781486083104,42,constituent_weighted
2024-02-23,512200.SH,地产,cyclical_value,0.02409822078535964,1.0541824274250755,14.303528919587581,107,constituent_weighted
2024-02-23,159928.SZ,消费,stable_value,0.024349526219546915,7.897696878778528,25.426730344248632,121,constituent_weighted
2024-02-23,512010.SH,医药,growth,0.014316005514418322,4.632325240192758,27.760722356645104,472,constituent_weighted
2024-02-23,512480.SH,半导体,growth,0.0032935145109905836,4.5209875830193065,69.05024695745209,151,constituent_weighted
2024-02-23,159995.SZ,芯片,growth,0.003273299373114246,4.541451809458659,69.96354153021686,153,constituent_weighted
2024-02-23,159819.SZ,人工智能,growth,0.006838976871921424,4.541248153584224,52.2978748150832,331,constituent_weighted
2024-02-23,512660.SH,军工,growth,0.005709918144456672,3.4413487808014165,45.86748886186356,137,constituent_weighted
2024-02-23,515030.SH,新能源车,growth,0.06670955779457234,2.0366842904523765,10.81402761949506,38,constituent_weighted
2024-02-23,515790.SH,光伏,growth,0.0156038245498542,2.8220271290374566,16.284940300139223,346,constituent_weighted
2024-02-23,512400.SH,有色,cyclical_value,0.01988729234006378,2.4876325692086265,16.197351247779757,136,constituent_weighted
2024-02-23,515220.SH,煤炭,cyclical_value,0.06687485505028434,2.0411288979036524,10.778030714536394,37,constituent_weighted
2024-02-23,515210.SH,钢铁,cyclical_value,0.022821963345923554,1.1180451660603115,19.634152188793735,45,constituent_weighted
2024-02-23,561560.SH,电力,stable_value,0.021506962251741903,2.153029136200066,19.094376334716262,127,constituent_weighted
2024-03-22,512000.SH,证券,cyclical_value,0.01451810479764811,1.4921672269320752,20.709051885516157,50,constituent_weighted
2024-03-22,512800.SH,银行,stable_value,0.05401212856869997,0.5864088222984569,5.073922340970032,42,constituent_weighted
2024-03-22,512200.SH,地产,cyclical_value,0.024668977815003015,1.0853972783628079,14.342734059096344,107,constituent_weighted
2024-03-22,159928.SZ,消费,stable_value,0.024015399924581182,7.922727557635223,25.82744855246867,121,constituent_weighted
2024-03-22,512010.SH,医药,growth,0.014090053904919766,5.221836944319163,28.239736775254695,473,constituent_weighted
2024-03-22,512480.SH,半导体,growth,0.002922322003393775,5.133845555703583,78.39596976823627,150,constituent_weighted
2024-03-22,159995.SZ,芯片,growth,0.0028982683184833715,5.1767214879587655,79.59154062689366,152,constituent_weighted
2024-03-22,159819.SZ,人工智能,growth,0.0062122035798485315,5.003735710433826,57.26210416683916,332,constituent_weighted
2024-03-22,512660.SH,军工,growth,0.005322115529651273,3.7314593765222854,49.87073720573313,137,constituent_weighted
2024-03-22,515030.SH,新能源车,growth,0.07106330763683393,1.9040563058510551,10.100196277105555,38,constituent_weighted
2024-03-22,515790.SH,光伏,growth,0.014443864717903751,3.0963788764345352,17.87346132033165,345,constituent_weighted
2024-03-22,512400.SH,有色,cyclical_value,0.017992997761862146,2.7535707296516905,17.398145145481802,136,constituent_weighted
2024-03-22,515220.SH,煤炭,cyclical_value,0.07125588059669058,1.9083247308173816,10.064252437657942,37,constituent_weighted
2024-03-22,515210.SH,钢铁,cyclical_value,0.022767315769422834,1.160484218671678,18.62775114067996,45,constituent_weighted
2024-03-22,561560.SH,电力,stable_value,0.02131106743083789,2.1447022095458212,19.212717511638374,127,constituent_weighted
2024-04-30,512000.SH,证券,cyclical_value,0.014742827368819685,1.4458771451702686,22.443209267106944,49,constituent_weighted
2024-04-30,512800.SH,银行,stable_value,0.0510851748249062,0.5923901767133645,5.401538676015303,42,constituent_weighted
2024-04-30,512200.SH,地产,cyclical_value,0.02539585583292337,1.2271796581111614,19.126050312909978,104,constituent_weighted
2024-04-30,159928.SZ,消费,stable_value,0.02379667245338622,6.664380738147957,23.90986835112374,120,constituent_weighted
2024-04-30,512010.SH,医药,growth,0.014299415070917504,4.470068222332973,30.61390042323462,467,constituent_weighted
2024-04-30,512480.SH,半导体,growth,0.003107388142501801,4.779825279954986,66.86398818970198,152,constituent_weighted
2024-04-30,159995.SZ,芯片,growth,0.003088412404128673,4.82849057642628,67.16854395348044,154,constituent_weighted
2024-04-30,159819.SZ,人工智能,growth,0.0069675640915609705,4.6742319366271285,51.020447248831445,326,constituent_weighted
2024-04-30,512660.SH,军工,growth,0.005471144872525575,3.5274805430213525,49.94555802386881,135,constituent_weighted
2024-04-30,515030.SH,新能源车,growth,0.06895203292396879,1.788779933154395,12.135753630509784,38,constituent_weighted
2024-04-30,515790.SH,光伏,growth,0.01773785557612558,3.0387292453704307,23.728504903050847,347,constituent_weighted
2024-04-30,512400.SH,有色,cyclical_value,0.015972215819275784,2.86154431473917,22.459817187558905,135,constituent_weighted
2024-04-30,515220.SH,煤炭,cyclical_value,0.06912560424320562,1.79254177635173,12.116508914438125,37,constituent_weighted
2024-04-30,515210.SH,钢铁,cyclical_value,0.017080403143769084,1.2065074812395653,19.597343296674932,45,constituent_weighted
2024-04-30,561560.SH,电力,stable_value,0.02053501222768814,2.19296444878306,17.503708668024462,127,constituent_weighted
2024-05-31,512000.SH,证券,cyclical_value,0.015137321388796072,1.3730510651229098,21.7355090477594,50,constituent_weighted
2024-05-31,512800.SH,银行,stable_value,0.04988699365687374,0.6003565211644578,5.482036824169752,42,constituent_weighted
2024-05-31,512200.SH,地产,cyclical_value,0.020906575614612687,1.2501519003454917,20.22638404502731,104,constituent_weighted
2024-05-31,159928.SZ,消费,stable_value,0.024566691805061616,6.446418374408041,23.080429167846557,121,constituent_weighted
2024-05-31,512010.SH,医药,growth,0.014744133877103728,4.398556462504821,29.509744742093527,471,constituent_weighted
2024-05-31,512480.SH,半导体,growth,0.0032595028576268194,4.62013405285624,67.07154037761714,154,constituent_weighted
2024-05-31,159995.SZ,芯片,growth,0.00324147783639939,4.649071863636292,67.34138724644095,156,constituent_weighted
2024-05-31,159819.SZ,人工智能,growth,0.009030726011425934,4.322896138011772,47.864081085980104,331,constituent_weighted
2024-05-31,512660.SH,军工,growth,0.0050738789971759065,3.5832045367165835,50.96002872193981,136,constituent_weighted
2024-05-31,515030.SH,新能源车,growth,0.06396793800291521,1.9217756324178858,12.939817338772137,37,constituent_weighted
2024-05-31,515790.SH,光伏,growth,0.015145834340899562,3.032685678016091,23.639276243956267,348,constituent_weighted
2024-05-31,512400.SH,有色,cyclical_value,0.015873222943167162,2.890871441511037,22.452289275354953,136,constituent_weighted
2024-05-31,515220.SH,煤炭,cyclical_value,0.06396793800291521,1.9217756324178858,12.939817338772137,37,constituent_weighted
2024-05-31,515210.SH,钢铁,cyclical_value,0.021658337423729437,1.205274009179245,19.12976101603828,45,constituent_weighted
2024-05-31,561560.SH,电力,stable_value,0.020258556051992355,2.284000106398719,18.130816572492105,126,constituent_weighted
2024-06-28,512000.SH,证券,cyclical_value,0.018305484682784926,1.2609306892981953,20.23450732934966,50,constituent_weighted
2024-06-28,512800.SH,银行,stable_value,0.058228468951553036,0.6049164074135147,5.472899752552435,42,constituent_weighted
2024-06-28,512200.SH,地产,cyclical_value,0.018974816216560757,1.105839602643262,17.439286566068684,103,constituent_weighted
2024-06-28,159928.SZ,消费,stable_value,0.03398400415315851,6.603462795454868,20.41623077274032,121,constituent_weighted
2024-06-28,512010.SH,医药,growth,0.016128243284614846,4.1974870321401365,27.004870990724243,471,constituent_weighted
2024-06-28,512480.SH,半导体,growth,0.0029026174188117254,4.876967697299726,68.8891374406629,154,constituent_weighted
2024-06-28,159995.SZ,芯片,growth,0.0028987811513455112,4.902474202681745,69.14072368914742,156,constituent_weighted
